sepal_length,sepal_width,petal_length,petal_width,cluster,u0,u1,u2,J,F,F2
5.4,3.9,1.3,0.4,1,0.1528244764325914,0.7324650337592845,0.1147104898076302,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.5,1.4,0.3,1,0.0610867648658315,0.8844080222208215,0.0545052129132371,29.289735663504533,835.9584066789748,787.901128548432
5.7,3.8,1.7,0.3,1,0.1905638245779499,0.6717782234261247,0.137657951995448,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.8,1.5,0.3,1,0.110320734581987,0.8049768248928323,0.0847024405248871,29.289735663504533,835.9584066789748,787.901128548432
5.4,3.4,1.7,0.2,1,0.1257364534669787,0.7816426821531066,0.0926208643796273,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.7,1.5,0.4,1,0.0988928838699704,0.823973148084626,0.0771339680451812,29.289735663504533,835.9584066789748,787.901128548432
4.6,3.6,1.0,0.2,1,0.1359853504812222,0.76082402176728,0.1031906277509693,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.3,1.7,0.5,1,0.1063084779002312,0.8138043606071075,0.0798871614924673,29.289735663504533,835.9584066789748,787.901128548432
4.8,3.4,1.9,0.2,1,0.1269767864460659,0.7808893283082528,0.0921338852453902,29.289735663504533,835.9584066789748,787.901128548432
5.0,3.0,1.6,0.2,1,0.1125766036119601,0.8038655301251489,0.0835578662626281,29.289735663504533,835.9584066789748,787.901128548432
5.0,3.4,1.6,0.4,1,0.0656080897487395,0.8774400105417091,0.0569518997094435,29.289735663504533,835.9584066789748,787.901128548432
5.2,3.5,1.5,0.2,1,0.0734353748897556,0.8650414476444008,0.0615231774657192,29.289735663504533,835.9584066789748,787.901128548432
5.2,3.4,1.4,0.2,1,0.0703882480123245,0.8699696007955241,0.0596421511920286,29.289735663504533,835.9584066789748,787.901128548432
4.7,3.2,1.6,0.2,1,0.1023776070498448,0.8199254227670574,0.077696970182856,29.289735663504533,835.9584066789748,787.901128548432
4.8,3.1,1.6,0.2,1,0.1031736450999754,0.8188471641516895,0.0779791907480998,29.289735663504533,835.9584066789748,787.901128548432
5.4,3.4,1.5,0.4,1,0.1166723033316608,0.795633194660285,0.0876945020077786,29.289735663504533,835.9584066789748,787.901128548432
5.2,4.1,1.5,0.1,1,0.1610165796266781,0.7185332227816532,0.1204501975911496,29.289735663504533,835.9584066789748,787.901128548432
5.5,4.2,1.4,0.2,1,0.1877315895733794,0.6713349513171772,0.1409334591088984,29.289735663504533,835.9584066789748,787.901128548432
4.9,3.1,1.5,0.1,1,0.0946099036878878,0.8322542974067566,0.0731357989051423,29.289735663504533,835.9584066789748,787.901128548432
5.0,3.2,1.2,0.2,1,0.0913343026960918,0.8367091397840926,0.0719565575195766,29.289735663504533,835.9584066789748,787.901128548432
5.5,3.5,1.3,0.2,1,0.1312470341722862,0.7700141088262275,0.0987388570010785,29.289735663504533,835.9584066789748,787.901128548432
4.9,3.1,1.5,0.1,1,0.0946099036878878,0.8322542974067566,0.0731357989051423,29.289735663504533,835.9584066789748,787.901128548432
4.4,3.0,1.3,0.2,1,0.1553175703704609,0.7312804554809164,0.1134019741480919,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.4,1.5,0.2,1,0.0494331729438503,0.9020919961516024,0.04847483090443,29.289735663504533,835.9584066789748,787.901128548432
5.0,3.5,1.3,0.3,1,0.06797778357237,0.873837221277677,0.0581849951498271,29.289735663504533,835.9584066789748,787.901128548432
4.5,2.3,1.3,0.3,1,0.218185838738839,0.6267240884300127,0.1550900728306625,29.289735663504533,835.9584066789748,787.901128548432
4.4,3.2,1.3,0.2,1,0.1420476786417732,0.7530411171501616,0.1049112042075636,29.289735663504533,835.9584066789748,787.901128548432
5.0,3.5,1.6,0.6,1,0.1085502351932308,0.8093236953345936,0.0821260694719453,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.8,1.9,0.4,1,0.1572363646946891,0.7300443615153612,0.1127192737895659,29.289735663504533,835.9584066789748,787.901128548432
4.8,3.0,1.4,0.3,1,0.1147417017091196,0.7996014106455149,0.0856568876450414,29.289735663504533,835.9584066789748,787.901128548432
5.1,3.8,1.6,0.2,1,0.1144626404413935,0.7984395446958408,0.0870978148624644,29.289735663504533,835.9584066789748,787.901128548432
4.6,3.2,1.4,0.2,1,0.1120857646101549,0.8034150622324752,0.0844991731570287,29.289735663504533,835.9584066789748,787.901128548432
5.3,3.7,1.5,0.2,1,0.1132601697126848,0.8002237166253711,0.0865161136616454,29.289735663504533,835.9584066789748,787.901128548432
5.0,3.3,1.4,0.2,1,0.052397295656689,0.898080423874239,0.0495222804689595,29.289735663504533,835.9584066789748,787.901128548432
7.0,3.2,4.7,1.4,2,0.3969653220991087,0.1216334714449554,0.4814012064555932,29.289735663504533,835.9584066789748,787.901128548432
6.4,3.2,4.5,1.5,0,0.5451596965633344,0.1017253332687619,0.3531149701676883,29.289735663504533,835.9584066789748,787.901128548432
6.9,3.1,4.9,1.5,2,0.3522736501281481,0.0999044256164934,0.5478219242550723,29.289735663504533,835.9584066789748,787.901128548432
5.5,2.3,4.0,1.3,0,0.6356116658313592,0.1443869280476803,0.2200014061207169,29.289735663504533,835.9584066789748,787.901128548432
6.5,2.8,4.6,1.5,0,0.535129960939402,0.0931277428797231,0.3717422961806645,29.289735663504533,835.9584066789748,787.901128548432
5.7,2.8,4.5,1.3,0,0.7879405107347398,0.0484543131749711,0.1636051760902232,29.289735663504533,835.9584066789748,787.901128548432
6.3,3.3,4.7,1.6,0,0.4873609616230669,0.0987625655489368,0.4138764728277669,29.289735663504533,835.9584066789748,787.901128548432
4.9,2.4,3.3,1.0,0,0.4561721021641334,0.311165356716677,0.2326625411188526,29.289735663504533,835.9584066789748,787.901128548432
6.6,2.9,4.6,1.3,0,0.5198435695832307,0.1050041501394191,0.3751522802771013,29.289735663504533,835.9584066789748,787.901128548432
5.2,2.7,3.9,1.4,0,0.6027273353298793,0.1713021658457809,0.2259704988240738,29.289735663504533,835.9584066789748,787.901128548432
5.0,2.0,3.5,1.0,0,0.4789777551247245,0.2752101966608946,0.2458120482140632,29.289735663504533,835.9584066789748,787.901128548432
5.9,3.0,4.2,1.5,0,0.7700001790935265,0.0585924293222786,0.1714073915841327,29.289735663504533,835.9584066789748,787.901128548432
6.0,2.2,4.0,1.0,0,0.6108055760168806,0.1506556789700732,0.238538745012776,29.289735663504533,835.9584066789748,787.901128548432
6.1,2.9,4.7,1.4,0,0.6460934376308005,0.0716969273229215,0.2822096350461667,29.289735663504533,835.9584066789748,787.901128548432
5.6,2.9,3.6,1.3,0,0.595832388523006,0.1854958707590336,0.2186717407177171,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.1,4.4,1.4,0,0.505655558577748,0.1202176492954549,0.3741267921265174,29.289735663504533,835.9584066789748,787.901128548432
5.6,3.0,4.5,1.5,0,0.7063355977888355,0.0790563238133408,0.2146080783977212,29.289735663504533,835.9584066789748,787.901128548432
5.8,2.7,4.1,1.0,0,0.7117019058605183,0.10342111005325,0.1848769840861102,29.289735663504533,835.9584066789748,787.901128548432
6.2,2.2,4.5,1.5,0,0.5928568289320694,0.1071287868024594,0.3000143842652147,29.289735663504533,835.9584066789748,787.901128548432
5.6,2.5,3.9,1.1,0,0.6488836307016242,0.1455388836498048,0.2055774856483602,29.289735663504533,835.9584066789748,787.901128548432
5.9,3.2,4.8,1.8,0,0.5113809925106734,0.0975095426022091,0.3911094648868829,29.289735663504533,835.9584066789748,787.901128548432
6.1,2.8,4.0,1.3,0,0.7212213226765315,0.0894735461786744,0.1893051311446979,29.289735663504533,835.9584066789748,787.901128548432
6.3,2.5,4.9,1.5,0,0.499781539119117,0.0919696523885139,0.4082488084921261,29.289735663504533,835.9584066789748,787.901128548432
6.1,2.8,4.7,1.2,0,0.6572946240217307,0.0777072170319197,0.2649981589462228,29.289735663504533,835.9584066789748,787.901128548432
6.4,2.9,4.3,1.3,0,0.6380032773912917,0.0962952383096403,0.2657014842989064,29.289735663504533,835.9584066789748,787.901128548432
6.6,3.0,4.4,1.4,0,0.5419749882491935,0.1106418140590411,0.3473831976915217,29.289735663504533,835.9584066789748,787.901128548432
6.8,2.8,4.8,1.4,2,0.420623049519229,0.1045396640943488,0.4748372863861319,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.0,5.0,1.7,2,0.2997676026808837,0.0753356829040663,0.6248967144148785,29.289735663504533,835.9584066789748,787.901128548432
6.0,2.9,4.5,1.5,0,0.7562817654137513,0.0468320487265292,0.1968861858596536,29.289735663504533,835.9584066789748,787.901128548432
5.7,2.6,3.5,1.0,0,0.5596321564463332,0.2164816335697888,0.2238862099835974,29.289735663504533,835.9584066789748,787.901128548432
5.5,2.4,3.8,1.1,0,0.6052827829276434,0.1751610671696605,0.2195561499024324,29.289735663504533,835.9584066789748,787.901128548432
5.5,2.4,3.7,1.0,0,0.5772731970252101,0.1983760591917628,0.2243507437827426,29.289735663504533,835.9584066789748,787.901128548432
5.8,2.7,3.9,1.2,0,0.7017705834646882,0.1128340087663378,0.185395407768843,29.289735663504533,835.9584066789748,787.901128548432
6.0,2.7,5.1,1.6,0,0.4697780243891615,0.0892656260513857,0.4409563495592107,29.289735663504533,835.9584066789748,787.901128548432
5.4,3.0,4.5,1.5,0,0.6548137627056231,0.1060169750236718,0.2391692622705182,29.289735663504533,835.9584066789748,787.901128548432
6.0,3.4,4.5,1.6,0,0.5705409513374551,0.1085836188762338,0.3208754297860896,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.1,4.7,1.5,2,0.4326556642618341,0.1031941664696763,0.4641501692682253,29.289735663504533,835.9584066789748,787.901128548432
6.3,2.3,4.4,1.3,0,0.6154307907799496,0.1072515655409101,0.2773176436789095,29.289735663504533,835.9584066789748,787.901128548432
5.6,3.0,4.1,1.3,0,0.7175243541122563,0.0983460521954107,0.1841295936922251,29.289735663504533,835.9584066789748,787.901128548432
5.5,2.5,4.0,1.3,0,0.6703240258783012,0.1279405223890615,0.2017354517324499,29.289735663504533,835.9584066789748,787.901128548432
5.5,2.6,4.4,1.2,0,0.7086263894368342,0.0944840335365098,0.1968895770265239,29.289735663504533,835.9584066789748,787.901128548432
6.1,3.0,4.6,1.4,0,0.6710424998000415,0.0700043654761278,0.258953134723735,29.289735663504533,835.9584066789748,787.901128548432
5.8,2.6,4.0,1.2,0,0.7248776726468812,0.0975550055666516,0.1775673217863603,29.289735663504533,835.9584066789748,787.901128548432
5.0,2.3,3.3,1.0,0,0.4632876060462681,0.3029078609824883,0.2338045329709095,29.289735663504533,835.9584066789748,787.901128548432
5.6,2.7,4.2,1.3,0,0.7660861303598135,0.0725152365482448,0.1613986330918721,29.289735663504533,835.9584066789748,787.901128548432
5.7,3.0,4.2,1.2,0,0.7470103664961907,0.0802610303385677,0.1727286031651639,29.289735663504533,835.9584066789748,787.901128548432
5.7,2.9,4.2,1.3,0,0.7939127365860433,0.0566488695009382,0.1494383939129548,29.289735663504533,835.9584066789748,787.901128548432
6.2,2.9,4.3,1.3,0,0.7271506586195003,0.0687326539362027,0.2041166874442229,29.289735663504533,835.9584066789748,787.901128548432
5.1,2.5,3.0,1.1,0,0.4295879534291247,0.3458420384147749,0.2245700081557483,29.289735663504533,835.9584066789748,787.901128548432
5.7,2.8,4.1,1.3,0,0.7767965943710562,0.0688410685692193,0.1543623370596603,29.289735663504533,835.9584066789748,787.901128548432
6.3,3.3,6.0,2.5,2,0.2448447748397856,0.0968152297223868,0.6583399954374253,29.289735663504533,835.9584066789748,787.901128548432
5.8,2.7,5.1,1.9,0,0.4530500250992221,0.0987510146049369,0.4481989602955495,29.289735663504533,835.9584066789748,787.901128548432
7.1,3.0,5.9,2.1,2,0.1921148116636009,0.0743507623250713,0.7335344260110148,29.289735663504533,835.9584066789748,787.901128548432
6.3,2.9,5.6,1.8,2,0.2056610454103166,0.0568073962715792,0.7375315583180142,29.289735663504533,835.9584066789748,787.901128548432
6.5,3.0,5.8,2.2,2,0.1456485425799021,0.0467796010798258,0.8075718563402382,29.289735663504533,835.9584066789748,787.901128548432
7.6,3.0,6.6,2.1,2,0.281229489403671,0.1356330733148037,0.5831374372811,29.289735663504533,835.9584066789748,787.901128548432
4.9,2.5,4.5,1.7,0,0.5445786721390963,0.1667659574445351,0.2886553704160042,29.289735663504533,835.9584066789748,787.901128548432
7.3,2.9,6.3,1.8,2,0.2596971960082327,0.1127291740201358,0.6275736299712081,29.289735663504533,835.9584066789748,787.901128548432
6.7,2.5,5.8,1.8,2,0.2343174426994236,0.0790624456324823,0.6866201116677921,29.289735663504533,835.9584066789748,787.901128548432
7.2,3.6,6.1,2.5,2,0.2564322502753938,0.1176837143559146,0.6258840353682618,29.289735663504533,835.9584066789748,787.901128548432
6.5,3.2,5.1,2.0,2,0.2330025815052265,0.0610486223519674,0.7059487961427208,29.289735663504533,835.9584066789748,787.901128548432
6.4,2.7,5.3,1.9,2,0.2410512007755625,0.0602087785019275,0.6987400207224074,29.289735663504533,835.9584066789748,787.901128548432
6.8,3.0,5.5,2.1,2,0.0148033529553672,6.131794638909891e-09,0.985196640912893,29.289735663504533,835.9584066789748,787.901128548432
5.7,2.5,5.0,2.0,0,0.4801335504763497,0.1103127953189684,0.4095536542043484,29.289735663504533,835.9584066789748,787.901128548432
5.8,2.8,5.1,2.4,2,0.3886949271124161,0.1118828520268148,0.4994222208604015,29.289735663504533,835.9584066789748,787.901128548432
6.4,3.2,5.3,2.3,2,0.2032554638002258,0.0611115805583185,0.7356329556413441,29.289735663504533,835.9584066789748,787.901128548432
6.5,3.0,5.5,1.8,2,0.118703838167339,0.0247805508780858,0.8565156109545826,29.289735663504533,835.9584066789748,787.901128548432
7.7,3.8,6.7,2.2,2,0.2952758477039225,0.1540912729022294,0.5506328793933417,29.289735663504533,835.9584066789748,787.901128548432
7.7,2.6,6.9,2.3,2,0.2993440695409031,0.1516233890874931,0.5490325413702449,29.289735663504533,835.9584066789748,787.901128548432
6.0,2.2,5.0,1.5,0,0.5103934671710193,0.1096736028269762,0.3799329300016778,29.289735663504533,835.9584066789748,787.901128548432
6.9,3.2,5.7,2.3,2,0.1593882732553026,0.0576783100953868,0.7829334166491625,29.289735663504533,835.9584066789748,787.901128548432
5.6,2.8,4.9,2.0,0,0.505442917703433,0.1100926665118813,0.3844644157843773,29.289735663504533,835.9584066789748,787.901128548432
7.7,2.8,6.7,2.0,2,0.2918248721739183,0.1432994094974587,0.5648757183282036,29.289735663504533,835.9584066789748,787.901128548432
6.3,2.7,4.9,1.8,2,0.4312871415723137,0.0832144056118251,0.4854984528156532,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.3,5.7,2.1,2,0.1304839281100255,0.0416900373623096,0.8278260345276841,29.289735663504533,835.9584066789748,787.901128548432
7.2,3.2,6.0,1.8,2,0.2292348715682795,0.0934460758609345,0.6773190525703904,29.289735663504533,835.9584066789748,787.901128548432
6.2,2.8,4.8,1.8,0,0.4906463398872825,0.0834323198332283,0.4259213402792955,29.289735663504533,835.9584066789748,787.901128548432
6.1,3.0,4.9,1.8,0,0.4586039350705808,0.0847639097714532,0.4566321551577641,29.289735663504533,835.9584066789748,787.901128548432
6.4,2.8,5.6,2.1,2,0.1575222432516338,0.0443753962419778,0.7981023605063883,29.289735663504533,835.9584066789748,787.901128548432
7.2,3.0,5.8,1.6,2,0.2372422916914982,0.0908597591853099,0.6718979491228217,29.289735663504533,835.9584066789748,787.901128548432
7.4,2.8,6.1,1.9,2,0.2539619994303319,0.1083223497947447,0.6377156507744994,29.289735663504533,835.9584066789748,787.901128548432
7.9,3.8,6.4,2.0,2,0.2967552705990584,0.15385501140395,0.5493897179965724,29.289735663504533,835.9584066789748,787.901128548432
6.4,2.8,5.6,2.2,2,0.1682110607750465,0.0499041703442419,0.7818847688806643,29.289735663504533,835.9584066789748,787.901128548432
6.3,2.8,5.1,1.5,2,0.4102329297395354,0.0835308270202791,0.5062362432399701,29.289735663504533,835.9584066789748,787.901128548432
6.1,2.6,5.6,1.4,2,0.3654537621908271,0.1023097695826632,0.5322364682261556,29.289735663504533,835.9584066789748,787.901128548432
7.7,3.0,6.1,2.3,2,0.269071522510849,0.12525305380578,0.6056754236829455,29.289735663504533,835.9584066789748,787.901128548432
6.3,3.4,5.6,2.4,2,0.2318993922386306,0.0824719588053538,0.6856286489557148,29.289735663504533,835.9584066789748,787.901128548432
6.4,3.1,5.5,1.8,2,0.1617124198960696,0.0413123884072497,0.7969751916967053,29.289735663504533,835.9584066789748,787.901128548432
6.0,3.0,4.8,1.8,0,0.520797676522217,0.0869717699453572,0.3922305535322274,29.289735663504533,835.9584066789748,787.901128548432
6.9,3.1,5.4,2.1,2,0.1103885122398526,0.0292806530584609,0.860330834701736,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.1,5.6,2.4,2,0.1503583566480598,0.0505299071978449,0.7991117361540309,29.289735663504533,835.9584066789748,787.901128548432
6.9,3.1,5.1,2.3,2,0.2215903492158504,0.0731434118467278,0.7052662389372186,29.289735663504533,835.9584066789748,787.901128548432
5.8,2.7,5.1,1.9,0,0.4530500250992221,0.0987510146049369,0.4481989602955495,29.289735663504533,835.9584066789748,787.901128548432
6.8,3.2,5.9,2.3,2,0.1776544560121151,0.0672273305086846,0.7551182134789471,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.3,5.7,2.5,2,0.1969145311508315,0.0746141684262049,0.728471300422675,29.289735663504533,835.9584066789748,787.901128548432
6.7,3.0,5.2,2.3,2,0.1813208392196254,0.0541093626017624,0.7645697981785545,29.289735663504533,835.9584066789748,787.901128548432
6.3,2.5,5.0,1.9,2,0.3964890345987768,0.0887769975772845,0.5147339678236832,29.289735663504533,835.9584066789748,787.901128548432
6.5,3.0,5.2,2.0,2,0.1739251580488013,0.0411806937405003,0.784894148210721,29.289735663504533,835.9584066789748,787.901128548432
6.2,3.4,5.4,2.3,2,0.2576827567806219,0.0845301942453458,0.6577870489737546,29.289735663504533,835.9584066789748,787.901128548432
5.9,3.0,5.1,1.8,2,0.4325442585437673,0.0915898246233552,0.4758659168326274,29.289735663504533,835.9584066789748,787.901128548432
