sepal_length,sepal_width,petal_length,petal_width,cluster,u1,u2,u3,J,F,F2
5.7,3.0,4.2,1.2,2,0.3333333195082555,0.3333333385145302,0.3333333419772142,-967.0940330021606,680.824400000026,453.88295093748854
5.7,2.9,4.2,1.3,2,0.33333331766654,0.3333333392047459,0.333333343128714,-967.0940330021606,680.824400000026,453.88295093748854
6.2,2.9,4.3,1.3,2,0.333333306541748,0.3333333433739598,0.3333333500842921,-967.0940330021606,680.824400000026,453.88295093748854
5.1,2.5,3.0,1.1,0,0.3333333712631021,0.3333333191184784,0.3333333096184194,-967.0940330021606,680.824400000026,453.88295093748854
5.7,2.8,4.1,1.3,2,0.3333333208993778,0.3333333379931824,0.3333333411074398,-967.0940330021606,680.824400000026,453.88295093748854
6.3,3.3,6.0,2.5,2,0.3333332276297473,0.3333333729476362,0.3333333994226164,-967.0940330021606,680.824400000026,453.88295093748854
5.8,2.7,5.1,1.9,2,0.3333332742935872,0.3333333554595326,0.3333333702468803,-967.0940330021606,680.824400000026,453.88295093748854
7.1,3.0,5.9,2.1,2,0.3333332240909837,0.3333333742738506,0.3333334016351657,-967.0940330021606,680.824400000026,453.88295093748854
6.3,2.9,5.6,1.8,2,0.3333332510487046,0.3333333641709657,0.3333333847803297,-967.0940330021606,680.824400000026,453.88295093748854
6.5,3.0,5.8,2.2,2,0.3333332352272383,0.3333333701003413,0.3333333946724203,-967.0940330021606,680.824400000026,453.88295093748854
7.6,3.0,6.6,2.1,2,0.3333331915082568,0.333333386484806,0.333333422006937,-967.0940330021606,680.824400000026,453.88295093748854
4.9,2.5,4.5,1.7,2,0.3333333116482582,0.3333333414602045,0.3333333468915372,-967.0940330021606,680.824400000026,453.88295093748854
7.3,2.9,6.3,1.8,2,0.3333332109175088,0.3333333792108443,0.3333334098716469,-967.0940330021606,680.824400000026,453.88295093748854
6.7,2.5,5.8,1.8,2,0.333333236483342,0.3333333696295942,0.3333333938870637,-967.0940330021606,680.824400000026,453.88295093748854
7.2,3.6,6.1,2.5,2,0.3333332114966393,0.3333333789938048,0.3333334095095558,-967.0940330021606,680.824400000026,453.88295093748854
6.5,3.2,5.1,2.0,2,0.3333332639449298,0.3333333593378758,0.3333333767171944,-967.0940330021606,680.824400000026,453.88295093748854
6.4,2.7,5.3,1.9,2,0.3333332580827791,0.333333361534821,0.3333333803823997,-967.0940330021606,680.824400000026,453.88295093748854
6.8,3.0,5.5,2.1,2,0.333333242925356,0.3333333672153348,0.3333333898593091,-967.0940330021606,680.824400000026,453.88295093748854
5.7,2.5,5.0,2.0,2,0.333333277194403,0.3333333543724002,0.3333333684331968,-967.0940330021606,680.824400000026,453.88295093748854
5.8,2.8,5.1,2.4,2,0.333333267145924,0.3333333581382465,0.3333333747158296,-967.0940330021606,680.824400000026,453.88295093748854
6.4,3.2,5.3,2.3,2,0.333333253807288,0.3333333631371373,0.3333333830555745,-967.0940330021606,680.824400000026,453.88295093748854
6.5,3.0,5.5,1.8,2,0.3333332519491259,0.3333333638335166,0.3333333842173572,-967.0940330021606,680.824400000026,453.88295093748854
7.7,3.8,6.7,2.2,2,0.3333331876718954,0.3333333879225505,0.3333334244055541,-967.0940330021606,680.824400000026,453.88295093748854
7.7,2.6,6.9,2.3,2,0.3333331748991941,0.3333333927093471,0.3333334323914587,-967.0940330021606,680.824400000026,453.88295093748854
6.0,2.2,5.0,1.5,2,0.3333332791260142,0.3333333536484945,0.3333333672254914,-967.0940330021606,680.824400000026,453.88295093748854
6.9,3.2,5.7,2.3,2,0.3333332319535283,0.3333333713272223,0.3333333967192494,-967.0940330021606,680.824400000026,453.88295093748854
5.6,2.8,4.9,2.0,2,0.3333332833108766,0.3333333520801428,0.3333333646089806,-967.0940330021606,680.824400000026,453.88295093748854
7.7,2.8,6.7,2.0,2,0.3333331872334992,0.3333333880868474,0.3333334246796533,-967.0940330021606,680.824400000026,453.88295093748854
6.3,2.7,4.9,1.8,2,0.3333332753959948,0.3333333550463855,0.3333333695576196,-967.0940330021606,680.824400000026,453.88295093748854
6.7,3.3,5.7,2.1,2,0.3333332383128605,0.3333333689439495,0.33333339274319,-967.0940330021606,680.824400000026,453.88295093748854
7.2,3.2,6.0,1.8,2,0.3333332241866274,0.3333333742380063,0.3333334015753662,-967.0940330021606,680.824400000026,453.88295093748854
6.2,2.8,4.8,1.8,2,0.3333332808254972,0.3333333530115828,0.3333333661629199,-967.0940330021606,680.824400000026,453.88295093748854
6.1,3.0,4.9,1.8,2,0.3333332794458389,0.3333333535286343,0.3333333670255267,-967.0940330021606,680.824400000026,453.88295093748854
6.4,2.8,5.6,2.1,2,0.3333332447008363,0.3333333665499422,0.3333333887492214,-967.0940330021606,680.824400000026,453.88295093748854
7.2,3.0,5.8,1.6,2,0.3333332336487614,0.3333333706919035,0.3333333956593351,-967.0940330021606,680.824400000026,453.88295093748854
7.4,2.8,6.1,1.9,2,0.3333332147187456,0.3333333777862632,0.3333334074949911,-967.0940330021606,680.824400000026,453.88295093748854
7.9,3.8,6.4,2.0,2,0.3333331983779357,0.3333333839102718,0.3333334177117925,-967.0940330021606,680.824400000026,453.88295093748854
6.4,2.8,5.6,2.2,2,0.3333332432026066,0.3333333671114304,0.333333389685963,-967.0940330021606,680.824400000026,453.88295093748854
6.3,2.8,5.1,1.5,2,0.3333332730815235,0.3333333559137748,0.3333333710047017,-967.0940330021606,680.824400000026,453.88295093748854
6.1,2.6,5.6,1.4,2,0.333333259030554,0.3333333611796256,0.3333333797898202,-967.0940330021606,680.824400000026,453.88295093748854
7.7,3.0,6.1,2.3,2,0.3333332048837177,0.3333333814721146,0.3333334136441677,-967.0940330021606,680.824400000026,453.88295093748854
6.3,3.4,5.6,2.4,2,0.3333332437767542,0.3333333668962583,0.3333333893269874,-967.0940330021606,680.824400000026,453.88295093748854
6.4,3.1,5.5,1.8,2,0.3333332538023051,0.3333333631390048,0.33333338305869,-967.0940330021606,680.824400000026,453.88295093748854
6.0,3.0,4.8,1.8,2,0.3333332845318558,0.333333351622559,0.3333333638455852,-967.0940330021606,680.824400000026,453.88295093748854
6.9,3.1,5.4,2.1,2,0.333333245335471,0.3333333663121014,0.3333333883524276,-967.0940330021606,680.824400000026,453.88295093748854
6.7,3.1,5.6,2.4,2,0.3333332367075232,0.3333333695455784,0.3333333937468985,-967.0940330021606,680.824400000026,453.88295093748854
6.9,3.1,5.1,2.3,2,0.3333332530679804,0.3333333634142059,0.3333333835178136,-967.0940330021606,680.824400000026,453.88295093748854
5.8,2.7,5.1,1.9,2,0.3333332742935872,0.3333333554595326,0.3333333702468803,-967.0940330021606,680.824400000026,453.88295093748854
6.8,3.2,5.9,2.3,2,0.3333332263105761,0.3333333734420189,0.3333334002474049,-967.0940330021606,680.824400000026,453.88295093748854
6.7,3.3,5.7,2.5,2,0.3333332323199417,0.3333333711899023,0.3333333964901558,-967.0940330021606,680.824400000026,453.88295093748854
6.7,3.0,5.2,2.3,2,0.3333332521675591,0.3333333637516549,0.333333384080786,-967.0940330021606,680.824400000026,453.88295093748854
6.3,2.5,5.0,1.9,2,0.3333332696344708,0.3333333572056192,0.3333333731599099,-967.0940330021606,680.824400000026,453.88295093748854
6.5,3.0,5.2,2.0,2,0.3333332596816356,0.3333333609356212,0.3333333793827433,-967.0940330021606,680.824400000026,453.88295093748854
6.2,3.4,5.4,2.3,2,0.3333332539373235,0.3333333630884043,0.3333333829742722,-967.0940330021606,680.824400000026,453.88295093748854
5.9,3.0,5.1,1.8,2,0.33333327531258,0.3333333550776468,0.3333333696097733,-967.0940330021606,680.824400000026,453.88295093748854
