sepal_length,sepal_width,petal_length,petal_width,cluster,u1,u2,u3,J,F
5.2,3.5,1.5,0.2,2,4.100822809029529e-10,2.2031543100822405e-05,0.9999779680468169,62.0621010068738,137.16736220038644
5.2,3.4,1.4,0.2,2,1.9790548087978242e-10,1.4116570643686916e-05,0.9999858832314508,62.0621010068738,137.16736220038644
4.7,3.2,1.6,0.2,2,2.1430569321589517e-10,2.4578752731983865e-05,0.9999754210329623,62.0621010068738,137.16736220038644
4.8,3.1,1.6,0.2,2,3.2487188744298897e-10,3.3447659585462407e-05,0.9999665520155427,62.0621010068738,137.16736220038644
5.4,3.4,1.5,0.4,2,1.7298797067709915e-09,5.6973063251355845e-05,0.999943025206869,62.0621010068738,137.16736220038644
5.2,4.1,1.5,0.1,2,1.8221625701739948e-10,7.809825233364874e-06,0.9999921899925504,62.0621010068738,137.16736220038644
5.5,4.2,1.4,0.2,2,2.9210275616131275e-10,8.159031629130033e-06,0.9999918406762681,62.0621010068738,137.16736220038644
4.9,3.1,1.5,0.1,2,1.4431803664677586e-10,1.7660663520743456e-05,0.9999823391921613,62.0621010068738,137.16736220038644
5.0,3.2,1.2,0.2,2,2.344646645639237e-11,4.0902756304169e-06,0.9999959097009231,62.0621010068738,137.16736220038644
5.5,3.5,1.3,0.2,2,2.25193863646393e-10,1.1672082553421926e-05,0.9999883276922528,62.0621010068738,137.16736220038644
4.9,3.1,1.5,0.1,2,1.4431803664677586e-10,1.7660663520743456e-05,0.9999823391921613,62.0621010068738,137.16736220038644
4.4,3.0,1.3,0.2,2,8.08275205039056e-12,3.3531978509908574e-06,0.9999966467940662,62.0621010068738,137.16736220038644
5.1,3.4,1.5,0.2,2,3.162293115274049e-10,2.115983864855933e-05,0.9999788398451221,62.0621010068738,137.16736220038644
5.0,3.5,1.3,0.3,2,5.855056891327084e-11,6.171253498457193e-06,0.999993828687951,62.0621010068738,137.16736220038644
4.5,2.3,1.3,0.3,2,2.7575757838944652e-11,1.2872845838014164e-05,0.9999871271265862,62.0621010068738,137.16736220038644
4.4,3.2,1.3,0.2,2,6.91427397246449e-12,2.5655632066959034e-06,0.999997434429879,62.0621010068738,137.16736220038644
5.0,3.5,1.6,0.6,2,1.840880179795995e-09,7.070597504092483e-05,0.9999292921840789,62.0621010068738,137.16736220038644
5.1,3.8,1.9,0.4,2,1.1568919124706679e-08,0.00020038713373676524,0.9997996012973441,62.0621010068738,137.16736220038644
4.8,3.0,1.4,0.3,2,9.858965254732134e-11,1.5176664795101613e-05,0.9999848232366152,62.0621010068738,137.16736220038644
5.1,3.8,1.6,0.2,2,5.184403702969747e-10,2.2101201653329743e-05,0.9999778982799064,62.0621010068738,137.16736220038644
4.6,3.2,1.4,0.2,2,3.045226105079789e-11,6.486064373559649e-06,0.9999935139051742,62.0621010068738,137.16736220038644
5.3,3.7,1.5,0.2,2,4.918521926148991e-10,2.0065053058865568e-05,0.9999799344550889,62.0621010068738,137.16736220038644
5.0,3.3,1.4,0.2,2,1.0884637698420049e-10,1.1390062365529061e-05,0.9999886098287881,62.0621010068738,137.16736220038644
7.0,3.2,4.7,1.4,0,0.61747957105893,0.382520155095065,2.738460049155525e-07,62.0621010068738,137.16736220038644
6.4,3.2,4.5,1.5,1,0.29944749533599135,0.7005489100327652,3.594631243361543e-06,62.0621010068738,137.16736220038644
6.9,3.1,4.9,1.5,0,0.6949754533577257,0.3050244901192655,5.6523008630695933e-08,62.0621010068738,137.16736220038644
5.5,2.3,4.0,1.3,1,0.015042129708544651,0.9847480806681287,0.00020978962332674565,62.0621010068738,137.16736220038644
6.5,2.8,4.6,1.5,1,0.33587303947386177,0.664126021270349,9.392557892162494e-07,62.0621010068738,137.16736220038644
5.7,2.8,4.5,1.3,1,0.0804027671760351,0.9195823010628273,1.4931761137676362e-05,62.0621010068738,137.16736220038644
6.3,3.3,4.7,1.6,1,0.40282330782963216,0.5971756555177349,1.0366526328888839e-06,62.0621010068738,137.16736220038644
4.9,2.4,3.3,1.0,1,0.0008198826021510282,0.9247750698351976,0.07440504756265127,62.0621010068738,137.16736220038644
6.6,2.9,4.6,1.3,1,0.33628030607006243,0.6637182546577183,1.4392722192309665e-06,62.0621010068738,137.16736220038644
5.2,2.7,3.9,1.4,1,0.0102600480011305,0.9888828164467218,0.0008571355521477132,62.0621010068738,137.16736220038644
5.0,2.0,3.5,1.0,1,0.0012992552456793126,0.9864405560207392,0.012260188733581584,62.0621010068738,137.16736220038644
5.9,3.0,4.2,1.5,1,0.0784836990865967,0.9214671933563615,4.910755704170176e-05,62.0621010068738,137.16736220038644
6.0,2.2,4.0,1.0,1,0.023080745489912173,0.9767656187865835,0.00015363572350427212,62.0621010068738,137.16736220038644
6.1,2.9,4.7,1.4,1,0.23829652917570068,0.761701719913908,1.7509103913940725e-06,62.0621010068738,137.16736220038644
5.6,2.9,3.6,1.3,1,0.009974900112112472,0.9860317348271339,0.003993365060753649,62.0621010068738,137.16736220038644
6.7,3.1,4.4,1.4,1,0.32059287463777386,0.6794030494215059,4.075940720342431e-06,62.0621010068738,137.16736220038644
5.6,3.0,4.5,1.5,1,0.09352583791523761,0.9064598184771888,1.4343607573481536e-05,62.0621010068738,137.16736220038644
5.8,2.7,4.1,1.0,1,0.027483172671949344,0.9722796516294996,0.0002371756985510097,62.0621010068738,137.16736220038644
6.2,2.2,4.5,1.5,1,0.1499064528264087,0.8500919267056217,1.6204679696546933e-06,62.0621010068738,137.16736220038644
5.6,2.5,3.9,1.1,1,0.012714434034330714,0.9866281592839055,0.000657406681763933,62.0621010068738,137.16736220038644
5.9,3.2,4.8,1.8,1,0.3409494753277298,0.6590498193621859,7.053100843880402e-07,62.0621010068738,137.16736220038644
6.1,2.8,4.0,1.3,1,0.05115654959328323,0.9487046937432843,0.00013875666343247676,62.0621010068738,137.16736220038644
6.3,2.5,4.9,1.5,1,0.3790374702086038,0.6209623831847991,1.4660659693952728e-07,62.0621010068738,137.16736220038644
6.1,2.8,4.7,1.2,1,0.19223813521920247,0.807759271907625,2.592873172546408e-06,62.0621010068738,137.16736220038644
6.4,2.9,4.3,1.3,1,0.1557341130964132,0.8442511520379549,1.4734865631945696e-05,62.0621010068738,137.16736220038644
6.6,3.0,4.4,1.4,1,0.27476715110124644,0.7252283187958772,4.53010287637681e-06,62.0621010068738,137.16736220038644
6.8,2.8,4.8,1.4,0,0.538890971243063,0.4611088752997962,1.5345714086526075e-07,62.0621010068738,137.16736220038644
6.7,3.0,5.0,1.7,0,0.7079773621382369,0.29202261431696114,2.354480208194331e-08,62.0621010068738,137.16736220038644
6.0,2.9,4.5,1.5,1,0.15812896308130903,0.8418652329022741,5.804016416717351e-06,62.0621010068738,137.16736220038644
5.7,2.6,3.5,1.0,1,0.005711022931145235,0.9862068578937888,0.008082119175065927,62.0621010068738,137.16736220038644
5.5,2.4,3.8,1.1,1,0.008162904505702326,0.9906108591481888,0.0012262363461088635,62.0621010068738,137.16736220038644
5.5,2.4,3.7,1.0,1,0.005835156720118656,0.9913981810746443,0.002766662205237037,62.0621010068738,137.16736220038644
5.8,2.7,3.9,1.2,1,0.021792526077468483,0.9777318593882517,0.000475614534279952,62.0621010068738,137.16736220038644
6.0,2.7,5.1,1.6,1,0.4233403596498263,0.5766595657389628,7.461121098770993e-08,62.0621010068738,137.16736220038644
5.4,3.0,4.5,1.5,1,0.06921702039618577,0.9307621111043461,2.0868499468034126e-05,62.0621010068738,137.16736220038644
6.0,3.4,4.5,1.6,1,0.21680341664713287,0.7831882376128712,8.345739995881453e-06,62.0621010068738,137.16736220038644
6.7,3.1,4.7,1.5,0,0.5101843014058649,0.489815289163169,4.0943096604109904e-07,62.0621010068738,137.16736220038644
6.3,2.3,4.4,1.3,1,0.12334170903112997,0.8766537191819058,4.571786964308747e-06,62.0621010068738,137.16736220038644
5.6,3.0,4.1,1.3,1,0.032300322745334294,0.9674519760087408,0.00024770124592492335,62.0621010068738,137.16736220038644
5.5,2.5,4.0,1.3,1,0.01678706031072695,0.9829392475406707,0.00027369214860245073,62.0621010068738,137.16736220038644
5.5,2.6,4.4,1.2,1,0.03870010929677207,0.9612617433075127,3.8147395715196185e-05,62.0621010068738,137.16736220038644
6.1,3.0,4.6,1.4,1,0.20851592980232955,0.7914803589915408,3.7112061296325047e-06,62.0621010068738,137.16736220038644
5.8,2.6,4.0,1.2,1,0.025779541062183862,0.9739881889535463,0.00023226998426978884,62.0621010068738,137.16736220038644
5.0,2.3,3.3,1.0,1,0.0009316159137526921,0.9432977796395137,0.05577060444673364,62.0621010068738,137.16736220038644
5.6,2.7,4.2,1.3,1,0.03424312907455375,0.9656641341217486,9.273680369770858e-05,62.0621010068738,137.16736220038644
5.7,3.0,4.2,1.2,1,0.04240261175574176,0.9574515518029146,0.00014583644134352706,62.0621010068738,137.16736220038644
5.7,2.9,4.2,1.3,1,0.0446117888851952,0.9552874795535001,0.00010073156130456204,62.0621010068738,137.16736220038644
6.2,2.9,4.3,1.3,1,0.11734950812730884,0.8826286648130609,2.1827059630271518e-05,62.0621010068738,137.16736220038644
5.1,2.5,3.0,1.1,1,0.0005667270264567756,0.7736467638686193,0.2257865091049239,62.0621010068738,137.16736220038644
5.7,2.8,4.1,1.3,1,0.03397314966730476,0.9658678974679055,0.00015895286478986818,62.0621010068738,137.16736220038644
6.3,3.3,6.0,2.5,0,0.9719499227332256,0.02805007726358067,3.193763474340995e-12,62.0621010068738,137.16736220038644
5.8,2.7,5.1,1.9,1,0.4231189639951977,0.5768809835753416,5.242946075063467e-08,62.0621010068738,137.16736220038644
7.1,3.0,5.9,2.1,0,0.9824446009949626,0.01755539900352813,1.5092752866532368e-12,62.0621010068738,137.16736220038644
6.3,2.9,5.6,1.8,0,0.8388389227222227,0.1611610767180699,5.597073759246093e-10,62.0621010068738,137.16736220038644
6.5,3.0,5.8,2.2,0,0.948997866893042,0.05100213308934426,1.7613770916772557e-11,62.0621010068738,137.16736220038644
7.6,3.0,6.6,2.1,0,0.9984010808029935,0.0015989191970053895,9.991362212685905e-16,62.0621010068738,137.16736220038644
4.9,2.5,4.5,1.7,1,0.029924973364494904,0.970058355838456,1.6670797049194215e-05,62.0621010068738,137.16736220038644
7.3,2.9,6.3,1.8,0,0.9924631012657722,0.007536898734148281,7.961176594923332e-14,62.0621010068738,137.16736220038644
6.7,2.5,5.8,1.8,0,0.926669415839198,0.07333058413747638,2.3325552093339877e-11,62.0621010068738,137.16736220038644
7.2,3.6,6.1,2.5,0,0.9955653547977851,0.00443464520212693,8.813392672948795e-14,62.0621010068738,137.16736220038644
6.5,3.2,5.1,2.0,0,0.7727512965303469,0.22724869404199596,9.42765731910259e-09,62.0621010068738,137.16736220038644
6.4,2.7,5.3,1.9,0,0.7554057135666964,0.2445942839786382,2.4546654218322245e-09,62.0621010068738,137.16736220038644
6.8,3.0,5.5,2.1,0,0.9323224893668621,0.06767751053367829,9.945952093341643e-11,62.0621010068738,137.16736220038644
5.7,2.5,5.0,2.0,1,0.3309042503288616,0.6690956714633312,7.820780730848549e-08,62.0621010068738,137.16736220038644
5.8,2.8,5.1,2.4,0,0.5720079602204082,0.42799202597045927,1.380913251973964e-08,62.0621010068738,137.16736220038644
6.4,3.2,5.3,2.3,0,0.863187677224802,0.13681232172312535,1.0520726751926095e-09,62.0621010068738,137.16736220038644
6.5,3.0,5.5,1.8,0,0.858782194715409,0.14121780457852778,7.060632167197781e-10,62.0621010068738,137.16736220038644
7.7,3.8,6.7,2.2,0,0.9993789095463672,0.000621090453632336,4.2203841865541956e-16,62.0621010068738,137.16736220038644
7.7,2.6,6.9,2.3,0,0.9993099114909798,0.0006900885090202327,2.338549917812746e-17,62.0621010068738,137.16736220038644
6.0,2.2,5.0,1.5,1,0.28403188491286535,0.7159680081513359,1.0693579889267817e-07,62.0621010068738,137.16736220038644
6.9,3.2,5.7,2.3,0,0.9726478673725069,0.027352132618809054,8.684099695790577e-12,62.0621010068738,137.16736220038644
5.6,2.8,4.9,2.0,1,0.28331424808425015,0.7166854860670155,2.658487342611842e-07,62.0621010068738,137.16736220038644
7.7,2.8,6.7,2.0,0,0.9986519653071473,0.0013480346928524509,3.834183812264554e-16,62.0621010068738,137.16736220038644
6.3,2.7,4.9,1.8,1,0.4861279036015896,0.5138720177876706,7.861073973697485e-08,62.0621010068738,137.16736220038644
6.7,3.3,5.7,2.1,0,0.9561391637462282,0.04386083621775961,3.6012257329343245e-11,62.0621010068738,137.16736220038644
7.2,3.2,6.0,1.8,0,0.9852420269048799,0.014757973093545155,1.574963482315139e-12,62.0621010068738,137.16736220038644
6.2,2.8,4.8,1.8,1,0.4034580040186916,0.596541774399006,2.215823024094124e-07,62.0621010068738,137.16736220038644
6.1,3.0,4.9,1.8,1,0.4463170206983486,0.5536827999745869,1.7932706444321528e-07,62.0621010068738,137.16736220038644
6.4,2.8,5.6,2.1,0,0.8893465083934116,0.11065349146659169,1.399968088111105e-10,62.0621010068738,137.16736220038644
7.2,3.0,5.8,1.6,0,0.9682170114565933,0.03178298853021687,1.3189718952110939e-11,62.0621010068738,137.16736220038644
7.4,2.8,6.1,1.9,0,0.9904522980115303,0.009547701988282916,1.8672798706660588e-13,62.0621010068738,137.16736220038644
7.9,3.8,6.4,2.0,0,0.9988987717758971,0.0011012282240980549,4.789202115964718e-15,62.0621010068738,137.16736220038644
6.4,2.8,5.6,2.2,0,0.8996128506723692,0.10038714922711085,1.0051983472201826e-10,62.0621010068738,137.16736220038644
6.3,2.8,5.1,1.5,0,0.5322166185421374,0.4677833296216734,5.183618921525645e-08,62.0621010068738,137.16736220038644
6.1,2.6,5.6,1.4,0,0.6724727718897074,0.3275272253611754,2.7491171109887628e-09,62.0621010068738,137.16736220038644
7.7,3.0,6.1,2.3,0,0.9965980987619779,0.0034019012380018614,2.022914610082399e-14,62.0621010068738,137.16736220038644
6.3,3.4,5.6,2.4,0,0.9296729453230588,0.07032705455971122,1.1723008655186464e-10,62.0621010068738,137.16736220038644
6.4,3.1,5.5,1.8,0,0.8451796672760609,0.1548203316705425,1.0533964995073205e-09,62.0621010068738,137.16736220038644
6.0,3.0,4.8,1.8,1,0.3527590182344762,0.6472405365406595,4.452248641417052e-07,62.0621010068738,137.16736220038644
6.9,3.1,5.4,2.1,0,0.9318079293002433,0.06819207052802106,1.717356551684241e-10,62.0621010068738,137.16736220038644
6.7,3.1,5.6,2.4,0,0.9556035757912543,0.04439642418407598,2.4669711283455517e-11,62.0621010068738,137.16736220038644
6.9,3.1,5.1,2.3,0,0.8956270149874298,0.10437298407731822,9.352519083493467e-10,62.0621010068738,137.16736220038644
5.8,2.7,5.1,1.9,1,0.4231189639951977,0.5768809835753416,5.242946075063467e-08,62.0621010068738,137.16736220038644
6.8,3.2,5.9,2.3,0,0.9794231362927723,0.02057686370478498,2.4426938205243795e-12,62.0621010068738,137.16736220038644
6.7,3.3,5.7,2.5,0,0.9711751681207066,0.0288248318700076,9.285873021610236e-12,62.0621010068738,137.16736220038644
6.7,3.0,5.2,2.3,0,0.8801609938490487,0.11983900540504307,7.459082955342772e-10,62.0621010068738,137.16736220038644
6.3,2.5,5.0,1.9,0,0.5422487350530302,0.45775124118170146,2.3765268333513797e-08,62.0621010068738,137.16736220038644
6.5,3.0,5.2,2.0,0,0.7924844593260731,0.20751553698229266,3.6916341817939753e-09,62.0621010068738,137.16736220038644
6.2,3.4,5.4,2.3,0,0.8645741119601447,0.13542588695895877,1.0808966206898654e-09,62.0621010068738,137.16736220038644
5.9,3.0,5.1,1.8,1,0.4780846120092336,0.5219153127570638,7.52337026129734e-08,62.0621010068738,137.16736220038644
