sepal_length,sepal_width,petal_length,petal_width,cluster,u1,u2,u3,J,F
6.3,2.9,5.6,1.8,2,0.4041077957808351,2.0950399621886744e-05,0.5958712538195429,10.716422103322715,190.99384251425923
6.5,3.0,5.8,2.2,2,0.3362229975120755,4.7423757921607465e-06,0.6637722601121324,10.716422103322715,190.99384251425923
7.6,3.0,6.6,2.1,2,0.1804547691310788,7.2708803036997e-08,0.8195451581601182,10.716422103322715,190.99384251425923
4.9,2.5,4.5,1.7,0,0.6911724382919507,0.0045757142375155895,0.3042518474705337,10.716422103322715,190.99384251425923
7.3,2.9,6.3,1.8,2,0.2399990590878454,4.755012317845994e-07,0.7600004654109228,10.716422103322715,190.99384251425923
6.7,2.5,5.8,1.8,2,0.3543342321885479,5.102271043887129e-06,0.6456606655404081,10.716422103322715,190.99384251425923
7.2,3.6,6.1,2.5,2,0.22050289090356204,5.460712585539148e-07,0.7794965630251794,10.716422103322715,190.99384251425923
6.5,3.2,5.1,2.0,2,0.4284491062805275,7.843559346840081e-05,0.5714724581260041,10.716422103322715,190.99384251425923
6.4,2.7,5.3,1.9,2,0.43374931285017493,4.056099467367398e-05,0.5662101261551514,10.716422103322715,190.99384251425923
6.8,3.0,5.5,2.1,2,0.35074959785259835,1.0440670330058422e-05,0.6492399614770716,10.716422103322715,190.99384251425923
5.7,2.5,5.0,2.0,0,0.5423198863804706,0.0002157722338370178,0.4574643413856924,10.716422103322715,190.99384251425923
5.8,2.8,5.1,2.4,2,0.4861672386278696,8.9698375732755e-05,0.5137430629963975,10.716422103322715,190.99384251425923
6.4,3.2,5.3,2.3,2,0.3952299319071439,2.921217411157882e-05,0.6047408559187444,10.716422103322715,190.99384251425923
6.5,3.0,5.5,1.8,2,0.3948366320806871,2.390174199236437e-05,0.6051394661773206,10.716422103322715,190.99384251425923
7.7,3.8,6.7,2.2,2,0.15026930473847672,5.487892319184021e-08,0.8497306403826002,10.716422103322715,190.99384251425923
7.7,2.6,6.9,2.3,2,0.1535523472061473,1.3383236167198931e-08,0.8464476394106165,10.716422103322715,190.99384251425923
6.0,2.2,5.0,1.5,0,0.5518366370682757,0.00025652750372532213,0.447906835427999,10.716422103322715,190.99384251425923
6.9,3.2,5.7,2.3,2,0.30280082441816203,3.741131158600285e-06,0.6971954344506794,10.716422103322715,190.99384251425923
5.6,2.8,4.9,2.0,0,0.5554799830060544,0.00039856703824860514,0.44412144995569697,10.716422103322715,190.99384251425923
7.7,2.8,6.7,2.0,2,0.17419255175450393,4.686365773381357e-08,0.8258074013818383,10.716422103322715,190.99384251425923
6.3,2.7,4.9,1.8,0,0.5019747712245494,0.00020808724769632707,0.4978171415277543,10.716422103322715,190.99384251425923
6.7,3.3,5.7,2.1,2,0.32715333004311675,6.864760325639491e-06,0.6728398051965576,10.716422103322715,190.99384251425923
7.2,3.2,6.0,1.8,2,0.27028867147521235,1.8064653090301536e-06,0.7297095220594786,10.716422103322715,190.99384251425923
6.2,2.8,4.8,1.8,0,0.5217359316567296,0.0003484112536877268,0.4779156570895828,10.716422103322715,190.99384251425923
6.1,3.0,4.9,1.8,0,0.5119057899326263,0.0003114943160684405,0.48778271575130533,10.716422103322715,190.99384251425923
6.4,2.8,5.6,2.1,2,0.38095774234407215,1.1375154623880466e-05,0.6190308825013039,10.716422103322715,190.99384251425923
7.2,3.0,5.8,1.6,2,0.30698492848413633,4.440350136206165e-06,0.6930106311657275,10.716422103322715,190.99384251425923
7.4,2.8,6.1,1.9,2,0.25035267397147115,6.921388555878398e-07,0.7496466338896732,10.716422103322715,190.99384251425923
7.9,3.8,6.4,2.0,2,0.16726423639843147,1.6332826659132702e-07,0.832735600273302,10.716422103322715,190.99384251425923
6.4,2.8,5.6,2.2,2,0.375417332542294,9.849664979371654e-06,0.6245728177927266,10.716422103322715,190.99384251425923
6.3,2.8,5.1,1.5,2,0.48995302613150493,0.00016934755141529735,0.5098776263170797,10.716422103322715,190.99384251425923
6.1,2.6,5.6,1.4,2,0.4559357440169758,4.148999986930596e-05,0.5440227659831549,10.716422103322715,190.99384251425923
7.7,3.0,6.1,2.3,2,0.2083548855833144,2.786156400774632e-07,0.7916448358010455,10.716422103322715,190.99384251425923
6.3,3.4,5.6,2.4,2,0.3556442397918147,1.125144722956761e-05,0.6443445087609557,10.716422103322715,190.99384251425923
6.4,3.1,5.5,1.8,2,0.40116827276800116,2.8604422021945567e-05,0.5988031228099769,10.716422103322715,190.99384251425923
6.0,3.0,4.8,1.8,0,0.5348263882818809,0.0004954994992688323,0.46467811221885036,10.716422103322715,190.99384251425923
6.9,3.1,5.4,2.1,2,0.35090962604200543,1.3577832760329132e-05,0.6490767961252342,10.716422103322715,190.99384251425923
6.7,3.1,5.6,2.4,2,0.32894347323470896,5.7206251873632915e-06,0.6710508061401037,10.716422103322715,190.99384251425923
6.9,3.1,5.1,2.3,2,0.37677287758875105,2.8795072782647494e-05,0.6231983273384663,10.716422103322715,190.99384251425923
5.8,2.7,5.1,1.9,0,0.5187915099576151,0.00017272334168046857,0.4810357667007044,10.716422103322715,190.99384251425923
6.8,3.2,5.9,2.3,2,0.2889287061159987,2.1245001999943245e-06,0.7110691693838013,10.716422103322715,190.99384251425923
6.7,3.3,5.7,2.5,2,0.30675469063700334,3.836823183197272e-06,0.6932414725398134,10.716422103322715,190.99384251425923
6.7,3.0,5.2,2.3,2,0.3858905287845175,2.5257225134516633e-05,0.6140842139903481,10.716422103322715,190.99384251425923
6.3,2.5,5.0,1.9,2,0.48934752567283807,0.00011641505615000441,0.510536059271012,10.716422103322715,190.99384251425923
6.5,3.0,5.2,2.0,2,0.4218279327028931,5.043718330099372e-05,0.578121630113806,10.716422103322715,190.99384251425923
6.2,3.4,5.4,2.3,2,0.39520458140954884,2.9630680172048048e-05,0.6047657879102791,10.716422103322715,190.99384251425923
5.9,3.0,5.1,1.8,0,0.5051525903689107,0.000203652530722653,0.4946437571003666,10.716422103322715,190.99384251425923
