sepal_length,sepal_width,petal_length,petal_width,cluster,u1,u2,u3,J,F,F2
4.9,2.4,3.3,1.0,1,0.000819882602151,0.9247750698351976,0.0744050475626512,62.0621010068738,137.16736220038644,65.39280535070297
6.6,2.9,4.6,1.3,1,0.3362803060700624,0.6637182546577183,1.4392722192309665e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.2,2.7,3.9,1.4,1,0.0102600480011305,0.9888828164467218,0.0008571355521477,62.0621010068738,137.16736220038644,65.39280535070297
5.0,2.0,3.5,1.0,1,0.0012992552456793,0.9864405560207392,0.0122601887335815,62.0621010068738,137.16736220038644,65.39280535070297
5.9,3.0,4.2,1.5,1,0.0784836990865967,0.9214671933563616,4.910755704170176e-05,62.0621010068738,137.16736220038644,65.39280535070297
6.0,2.2,4.0,1.0,1,0.0230807454899121,0.9767656187865836,0.0001536357235042,62.0621010068738,137.16736220038644,65.39280535070297
6.1,2.9,4.7,1.4,1,0.2382965291757006,0.761701719913908,1.7509103913940725e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.6,2.9,3.6,1.3,1,0.0099749001121124,0.986031734827134,0.0039933650607536,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.1,4.4,1.4,1,0.3205928746377738,0.6794030494215059,4.075940720342431e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.6,3.0,4.5,1.5,1,0.0935258379152376,0.9064598184771888,1.4343607573481536e-05,62.0621010068738,137.16736220038644,65.39280535070297
5.8,2.7,4.1,1.0,1,0.0274831726719493,0.9722796516294996,0.000237175698551,62.0621010068738,137.16736220038644,65.39280535070297
6.2,2.2,4.5,1.5,1,0.1499064528264087,0.8500919267056217,1.620467969654693e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.6,2.5,3.9,1.1,1,0.0127144340343307,0.9866281592839056,0.0006574066817639,62.0621010068738,137.16736220038644,65.39280535070297
5.9,3.2,4.8,1.8,1,0.3409494753277298,0.6590498193621859,7.053100843880402e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.1,2.8,4.0,1.3,1,0.0511565495932832,0.9487046937432844,0.0001387566634324,62.0621010068738,137.16736220038644,65.39280535070297
6.3,2.5,4.9,1.5,1,0.3790374702086038,0.6209623831847991,1.466065969395273e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.1,2.8,4.7,1.2,1,0.1922381352192024,0.807759271907625,2.592873172546408e-06,62.0621010068738,137.16736220038644,65.39280535070297
6.4,2.9,4.3,1.3,1,0.1557341130964132,0.8442511520379549,1.4734865631945696e-05,62.0621010068738,137.16736220038644,65.39280535070297
6.6,3.0,4.4,1.4,1,0.2747671511012464,0.7252283187958772,4.53010287637681e-06,62.0621010068738,137.16736220038644,65.39280535070297
6.8,2.8,4.8,1.4,0,0.538890971243063,0.4611088752997962,1.5345714086526078e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.0,5.0,1.7,0,0.7079773621382369,0.2920226143169611,2.354480208194331e-08,62.0621010068738,137.16736220038644,65.39280535070297
6.0,2.9,4.5,1.5,1,0.158128963081309,0.8418652329022741,5.804016416717351e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.7,2.6,3.5,1.0,1,0.0057110229311452,0.9862068578937888,0.0080821191750659,62.0621010068738,137.16736220038644,65.39280535070297
5.5,2.4,3.8,1.1,1,0.0081629045057023,0.9906108591481888,0.0012262363461088,62.0621010068738,137.16736220038644,65.39280535070297
5.5,2.4,3.7,1.0,1,0.0058351567201186,0.9913981810746444,0.002766662205237,62.0621010068738,137.16736220038644,65.39280535070297
5.8,2.7,3.9,1.2,1,0.0217925260774684,0.9777318593882516,0.0004756145342799,62.0621010068738,137.16736220038644,65.39280535070297
6.0,2.7,5.1,1.6,1,0.4233403596498263,0.5766595657389628,7.461121098770994e-08,62.0621010068738,137.16736220038644,65.39280535070297
5.4,3.0,4.5,1.5,1,0.0692170203961857,0.930762111104346,2.086849946803413e-05,62.0621010068738,137.16736220038644,65.39280535070297
6.0,3.4,4.5,1.6,1,0.2168034166471328,0.7831882376128712,8.345739995881453e-06,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.1,4.7,1.5,0,0.5101843014058649,0.489815289163169,4.094309660410991e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.3,2.3,4.4,1.3,1,0.1233417090311299,0.8766537191819058,4.571786964308747e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.6,3.0,4.1,1.3,1,0.0323003227453342,0.9674519760087408,0.0002477012459249,62.0621010068738,137.16736220038644,65.39280535070297
5.5,2.5,4.0,1.3,1,0.0167870603107269,0.9829392475406707,0.0002736921486024,62.0621010068738,137.16736220038644,65.39280535070297
5.5,2.6,4.4,1.2,1,0.038700109296772,0.9612617433075128,3.8147395715196185e-05,62.0621010068738,137.16736220038644,65.39280535070297
6.1,3.0,4.6,1.4,1,0.2085159298023295,0.7914803589915408,3.7112061296325047e-06,62.0621010068738,137.16736220038644,65.39280535070297
5.8,2.6,4.0,1.2,1,0.0257795410621838,0.9739881889535464,0.0002322699842697,62.0621010068738,137.16736220038644,65.39280535070297
5.0,2.3,3.3,1.0,1,0.0009316159137526,0.9432977796395136,0.0557706044467336,62.0621010068738,137.16736220038644,65.39280535070297
5.6,2.7,4.2,1.3,1,0.0342431290745537,0.9656641341217486,9.273680369770858e-05,62.0621010068738,137.16736220038644,65.39280535070297
5.7,3.0,4.2,1.2,1,0.0424026117557417,0.9574515518029146,0.0001458364413435,62.0621010068738,137.16736220038644,65.39280535070297
5.7,2.9,4.2,1.3,1,0.0446117888851952,0.9552874795535,0.0001007315613045,62.0621010068738,137.16736220038644,65.39280535070297
6.2,2.9,4.3,1.3,1,0.1173495081273088,0.8826286648130609,2.182705963027152e-05,62.0621010068738,137.16736220038644,65.39280535070297
5.1,2.5,3.0,1.1,1,0.0005667270264567,0.7736467638686193,0.2257865091049239,62.0621010068738,137.16736220038644,65.39280535070297
5.7,2.8,4.1,1.3,1,0.0339731496673047,0.9658678974679056,0.0001589528647898,62.0621010068738,137.16736220038644,65.39280535070297
6.3,3.3,6.0,2.5,0,0.9719499227332256,0.0280500772635806,3.193763474340995e-12,62.0621010068738,137.16736220038644,65.39280535070297
5.8,2.7,5.1,1.9,1,0.4231189639951977,0.5768809835753416,5.2429460750634675e-08,62.0621010068738,137.16736220038644,65.39280535070297
7.1,3.0,5.9,2.1,0,0.9824446009949626,0.0175553990035281,1.5092752866532368e-12,62.0621010068738,137.16736220038644,65.39280535070297
6.3,2.9,5.6,1.8,0,0.8388389227222227,0.1611610767180699,5.597073759246093e-10,62.0621010068738,137.16736220038644,65.39280535070297
6.5,3.0,5.8,2.2,0,0.948997866893042,0.0510021330893442,1.7613770916772557e-11,62.0621010068738,137.16736220038644,65.39280535070297
7.6,3.0,6.6,2.1,0,0.9984010808029936,0.0015989191970053,9.991362212685905e-16,62.0621010068738,137.16736220038644,65.39280535070297
4.9,2.5,4.5,1.7,1,0.0299249733644949,0.970058355838456,1.6670797049194215e-05,62.0621010068738,137.16736220038644,65.39280535070297
7.3,2.9,6.3,1.8,0,0.9924631012657722,0.0075368987341482,7.961176594923333e-14,62.0621010068738,137.16736220038644,65.39280535070297
6.7,2.5,5.8,1.8,0,0.926669415839198,0.0733305841374763,2.332555209333988e-11,62.0621010068738,137.16736220038644,65.39280535070297
7.2,3.6,6.1,2.5,0,0.9955653547977852,0.0044346452021269,8.813392672948796e-14,62.0621010068738,137.16736220038644,65.39280535070297
6.5,3.2,5.1,2.0,0,0.7727512965303469,0.2272486940419959,9.427657319102591e-09,62.0621010068738,137.16736220038644,65.39280535070297
6.4,2.7,5.3,1.9,0,0.7554057135666964,0.2445942839786382,2.454665421832224e-09,62.0621010068738,137.16736220038644,65.39280535070297
6.8,3.0,5.5,2.1,0,0.932322489366862,0.0676775105336782,9.945952093341643e-11,62.0621010068738,137.16736220038644,65.39280535070297
5.7,2.5,5.0,2.0,1,0.3309042503288616,0.6690956714633312,7.820780730848549e-08,62.0621010068738,137.16736220038644,65.39280535070297
5.8,2.8,5.1,2.4,0,0.5720079602204082,0.4279920259704592,1.3809132519739642e-08,62.0621010068738,137.16736220038644,65.39280535070297
6.4,3.2,5.3,2.3,0,0.863187677224802,0.1368123217231253,1.0520726751926095e-09,62.0621010068738,137.16736220038644,65.39280535070297
6.5,3.0,5.5,1.8,0,0.858782194715409,0.1412178045785277,7.060632167197781e-10,62.0621010068738,137.16736220038644,65.39280535070297
7.7,3.8,6.7,2.2,0,0.9993789095463672,0.0006210904536323,4.2203841865541956e-16,62.0621010068738,137.16736220038644,65.39280535070297
7.7,2.6,6.9,2.3,0,0.9993099114909798,0.0006900885090202,2.338549917812746e-17,62.0621010068738,137.16736220038644,65.39280535070297
6.0,2.2,5.0,1.5,1,0.2840318849128653,0.7159680081513359,1.0693579889267817e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.9,3.2,5.7,2.3,0,0.9726478673725067,0.027352132618809,8.684099695790577e-12,62.0621010068738,137.16736220038644,65.39280535070297
5.6,2.8,4.9,2.0,1,0.2833142480842501,0.7166854860670155,2.658487342611842e-07,62.0621010068738,137.16736220038644,65.39280535070297
7.7,2.8,6.7,2.0,0,0.9986519653071472,0.0013480346928524,3.8341838122645543e-16,62.0621010068738,137.16736220038644,65.39280535070297
6.3,2.7,4.9,1.8,1,0.4861279036015896,0.5138720177876706,7.861073973697485e-08,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.3,5.7,2.1,0,0.9561391637462282,0.0438608362177596,3.6012257329343245e-11,62.0621010068738,137.16736220038644,65.39280535070297
7.2,3.2,6.0,1.8,0,0.98524202690488,0.0147579730935451,1.574963482315139e-12,62.0621010068738,137.16736220038644,65.39280535070297
6.2,2.8,4.8,1.8,1,0.4034580040186916,0.596541774399006,2.215823024094124e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.1,3.0,4.9,1.8,1,0.4463170206983486,0.5536827999745869,1.793270644432153e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.4,2.8,5.6,2.1,0,0.8893465083934116,0.1106534914665916,1.3999680881111048e-10,62.0621010068738,137.16736220038644,65.39280535070297
7.2,3.0,5.8,1.6,0,0.9682170114565932,0.0317829885302168,1.318971895211094e-11,62.0621010068738,137.16736220038644,65.39280535070297
7.4,2.8,6.1,1.9,0,0.9904522980115305,0.0095477019882829,1.867279870666059e-13,62.0621010068738,137.16736220038644,65.39280535070297
7.9,3.8,6.4,2.0,0,0.9988987717758973,0.001101228224098,4.789202115964718e-15,62.0621010068738,137.16736220038644,65.39280535070297
6.4,2.8,5.6,2.2,0,0.8996128506723692,0.1003871492271108,1.0051983472201826e-10,62.0621010068738,137.16736220038644,65.39280535070297
6.3,2.8,5.1,1.5,0,0.5322166185421374,0.4677833296216734,5.1836189215256456e-08,62.0621010068738,137.16736220038644,65.39280535070297
6.1,2.6,5.6,1.4,0,0.6724727718897074,0.3275272253611754,2.7491171109887623e-09,62.0621010068738,137.16736220038644,65.39280535070297
7.7,3.0,6.1,2.3,0,0.996598098761978,0.0034019012380018,2.0229146100823992e-14,62.0621010068738,137.16736220038644,65.39280535070297
6.3,3.4,5.6,2.4,0,0.9296729453230588,0.0703270545597112,1.1723008655186464e-10,62.0621010068738,137.16736220038644,65.39280535070297
6.4,3.1,5.5,1.8,0,0.8451796672760609,0.1548203316705425,1.0533964995073203e-09,62.0621010068738,137.16736220038644,65.39280535070297
6.0,3.0,4.8,1.8,1,0.3527590182344762,0.6472405365406595,4.452248641417052e-07,62.0621010068738,137.16736220038644,65.39280535070297
6.9,3.1,5.4,2.1,0,0.9318079293002433,0.068192070528021,1.7173565516842408e-10,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.1,5.6,2.4,0,0.9556035757912544,0.0443964241840759,2.466971128345552e-11,62.0621010068738,137.16736220038644,65.39280535070297
6.9,3.1,5.1,2.3,0,0.8956270149874298,0.1043729840773182,9.352519083493467e-10,62.0621010068738,137.16736220038644,65.39280535070297
5.8,2.7,5.1,1.9,1,0.4231189639951977,0.5768809835753416,5.2429460750634675e-08,62.0621010068738,137.16736220038644,65.39280535070297
6.8,3.2,5.9,2.3,0,0.9794231362927724,0.0205768637047849,2.4426938205243795e-12,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.3,5.7,2.5,0,0.9711751681207066,0.0288248318700076,9.285873021610236e-12,62.0621010068738,137.16736220038644,65.39280535070297
6.7,3.0,5.2,2.3,0,0.8801609938490487,0.119839005405043,7.459082955342771e-10,62.0621010068738,137.16736220038644,65.39280535070297
6.3,2.5,5.0,1.9,0,0.5422487350530302,0.4577512411817014,2.37652683335138e-08,62.0621010068738,137.16736220038644,65.39280535070297
6.5,3.0,5.2,2.0,0,0.7924844593260731,0.2075155369822926,3.691634181793975e-09,62.0621010068738,137.16736220038644,65.39280535070297
6.2,3.4,5.4,2.3,0,0.8645741119601447,0.1354258869589587,1.0808966206898652e-09,62.0621010068738,137.16736220038644,65.39280535070297
5.9,3.0,5.1,1.8,1,0.4780846120092336,0.5219153127570638,7.52337026129734e-08,62.0621010068738,137.16736220038644,65.39280535070297
