sepal_length,sepal_width,petal_length,petal_width,cluster,u1,u2,u3,J,F,F2
4.6,3.2,1.4,0.2,1,0.0006448111788424,0.9993176601062108,3.752871494664886e-05,10.716422103322715,190.99384251425923,112.89702306218848
5.3,3.7,1.5,0.2,1,0.0014080513138088,0.9984705441796692,0.0001214045065218,10.716422103322715,190.99384251425923,112.89702306218848
5.0,3.3,1.4,0.2,1,0.0009356955913495,0.9989997336898416,6.457071880877292e-05,10.716422103322715,190.99384251425923,112.89702306218848
7.0,3.2,4.7,1.4,2,0.4669890919369337,0.0003801540735584,0.5326307539895079,10.716422103322715,190.99384251425923,112.89702306218848
6.4,3.2,4.5,1.5,0,0.5458478536807697,0.001390079148043,0.4527620671711871,10.716422103322715,190.99384251425923,112.89702306218848
6.9,3.1,4.9,1.5,2,0.4479159447668219,0.0001802140841292,0.5519038411490488,10.716422103322715,190.99384251425923,112.89702306218848
5.5,2.3,4.0,1.3,0,0.7121195408402955,0.0177622903208052,0.2701181688388993,10.716422103322715,190.99384251425923,112.89702306218848
6.5,2.8,4.6,1.5,0,0.5361291183449918,0.0007155448095264,0.4631553368454817,10.716422103322715,190.99384251425923,112.89702306218848
5.7,2.8,4.5,1.3,0,0.6344828360509661,0.0035384489485663,0.3619787150004676,10.716422103322715,190.99384251425923,112.89702306218848
6.3,3.3,4.7,1.6,0,0.5205793137209115,0.0007335153543231,0.4786871709247653,10.716422103322715,190.99384251425923,112.89702306218848
4.9,2.4,3.3,1.0,0,0.5382352685262324,0.3567393928762701,0.1050253385974975,10.716422103322715,190.99384251425923,112.89702306218848
6.6,2.9,4.6,1.3,0,0.5347638808441143,0.0008786114136647,0.4643575077422209,10.716422103322715,190.99384251425923,112.89702306218848
5.2,2.7,3.9,1.4,0,0.7160814032210571,0.0371115806141054,0.2468070161648375,10.716422103322715,190.99384251425923,112.89702306218848
5.0,2.0,3.5,1.0,0,0.6810781096521372,0.172978445108594,0.1459434452392687,10.716422103322715,190.99384251425923,112.89702306218848
5.9,3.0,4.2,1.5,0,0.6343846193364363,0.0063123385535333,0.3593030421100304,10.716422103322715,190.99384251425923,112.89702306218848
6.0,2.2,4.0,1.0,0,0.692001682411205,0.014064719181428,0.2939335984073669,10.716422103322715,190.99384251425923,112.89702306218848
6.1,2.9,4.7,1.4,0,0.5644022957588282,0.0010185949306144,0.4345791093105573,10.716422103322715,190.99384251425923,112.89702306218848
5.6,2.9,3.6,1.3,0,0.6873287254537924,0.0755966150948452,0.2370746594513622,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.1,4.4,1.4,0,0.5387216896167869,0.001462920596351,0.4598153897868621,10.716422103322715,190.99384251425923,112.89702306218848
5.6,3.0,4.5,1.5,0,0.6268118966815618,0.0033634546986804,0.3698246486197578,10.716422103322715,190.99384251425923,112.89702306218848
5.8,2.7,4.1,1.0,0,0.6821247387838857,0.0166577347721267,0.3012175264439875,10.716422103322715,190.99384251425923,112.89702306218848
6.2,2.2,4.5,1.5,0,0.596807389135892,0.0010712739869839,0.402121336877124,10.716422103322715,190.99384251425923,112.89702306218848
5.6,2.5,3.9,1.1,0,0.7088515299694222,0.0314963035881985,0.2596521664423793,10.716422103322715,190.99384251425923,112.89702306218848
5.9,3.2,4.8,1.8,0,0.5381183218550883,0.0006213126531361,0.4612603654917754,10.716422103322715,190.99384251425923,112.89702306218848
6.1,2.8,4.0,1.3,0,0.6537003540209794,0.0113590198938769,0.3349406260851437,10.716422103322715,190.99384251425923,112.89702306218848
6.3,2.5,4.9,1.5,0,0.5260345998460877,0.0002871328588062,0.473678267295106,10.716422103322715,190.99384251425923,112.89702306218848
6.1,2.8,4.7,1.2,0,0.5789316785590399,0.0012790256089482,0.4197892958320117,10.716422103322715,190.99384251425923,112.89702306218848
6.4,2.9,4.3,1.3,0,0.5917537609999896,0.0030824765818849,0.4051637624181254,10.716422103322715,190.99384251425923,112.89702306218848
6.6,3.0,4.4,1.4,0,0.5515959161619078,0.0015760018815454,0.4468280819565466,10.716422103322715,190.99384251425923,112.89702306218848
6.8,2.8,4.8,1.4,2,0.4863317150941509,0.0002862502283534,0.5133820346774957,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.0,5.0,1.7,2,0.4458471811884895,0.0001186081327489,0.5540342106787615,10.716422103322715,190.99384251425923,112.89702306218848
6.0,2.9,4.5,1.5,0,0.5934621244742283,0.0019596840469249,0.4045781914788467,10.716422103322715,190.99384251425923,112.89702306218848
5.7,2.6,3.5,1.0,0,0.6788191499706132,0.1141526072289747,0.2070282428004121,10.716422103322715,190.99384251425923,112.89702306218848
5.5,2.4,3.8,1.1,0,0.7175414587304992,0.0458790134731085,0.2365795277963923,10.716422103322715,190.99384251425923,112.89702306218848
5.5,2.4,3.7,1.0,0,0.7117752601295547,0.0708380657141547,0.2173866741562904,10.716422103322715,190.99384251425923,112.89702306218848
5.8,2.7,3.9,1.2,0,0.6888819835087557,0.0242950040510694,0.2868230124401747,10.716422103322715,190.99384251425923,112.89702306218848
6.0,2.7,5.1,1.6,0,0.5167744169564097,0.0002046470050644,0.4830209360385258,10.716422103322715,190.99384251425923,112.89702306218848
5.4,3.0,4.5,1.5,0,0.6443282667366,0.0042847887549936,0.3513869445084063,10.716422103322715,190.99384251425923,112.89702306218848
6.0,3.4,4.5,1.6,0,0.5719543408711334,0.00220048677191,0.4258451723569566,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.1,4.7,1.5,2,0.4937441059897432,0.0004605054209553,0.5057953885893014,10.716422103322715,190.99384251425923,112.89702306218848
6.3,2.3,4.4,1.3,0,0.6077775617534626,0.0018367994166039,0.3903856388299333,10.716422103322715,190.99384251425923,112.89702306218848
5.6,3.0,4.1,1.3,0,0.6758180434502196,0.016434569749026,0.3077473868007545,10.716422103322715,190.99384251425923,112.89702306218848
5.5,2.5,4.0,1.3,0,0.7056340487735149,0.0197033774144304,0.2746625738120545,10.716422103322715,190.99384251425923,112.89702306218848
5.5,2.6,4.4,1.2,0,0.6731159652968017,0.0064684239091475,0.3204156107940507,10.716422103322715,190.99384251425923,112.89702306218848
6.1,3.0,4.6,1.4,0,0.5739349467645181,0.0014988781208811,0.4245661751146007,10.716422103322715,190.99384251425923,112.89702306218848
5.8,2.6,4.0,1.2,0,0.6859891044002208,0.0167185441019856,0.2972923514977937,10.716422103322715,190.99384251425923,112.89702306218848
5.0,2.3,3.3,1.0,0,0.5671938021662759,0.3191654779985757,0.1136407198351484,10.716422103322715,190.99384251425923,112.89702306218848
5.6,2.7,4.2,1.3,0,0.6770911429212138,0.0101641178183991,0.3127447392603871,10.716422103322715,190.99384251425923,112.89702306218848
5.7,3.0,4.2,1.2,0,0.6640272658129042,0.0120702850281025,0.3239024491589932,10.716422103322715,190.99384251425923,112.89702306218848
5.7,2.9,4.2,1.3,0,0.6630853779930637,0.0100096791303635,0.3269049428765727,10.716422103322715,190.99384251425923,112.89702306218848
6.2,2.9,4.3,1.3,0,0.6100097458956267,0.0039379428753084,0.3860523112290648,10.716422103322715,190.99384251425923,112.89702306218848
5.1,2.5,3.0,1.1,1,0.4067051293070757,0.5173315569427769,0.0759633137501472,10.716422103322715,190.99384251425923,112.89702306218848
5.7,2.8,4.1,1.3,0,0.6751825023564657,0.0131749115666959,0.3116425860768384,10.716422103322715,190.99384251425923,112.89702306218848
6.3,3.3,6.0,2.5,2,0.3064319443915514,2.300976923527371e-06,0.6935657546315251,10.716422103322715,190.99384251425923,112.89702306218848
5.8,2.7,5.1,1.9,0,0.5187915099576151,0.0001727233416804,0.4810357667007044,10.716422103322715,190.99384251425923,112.89702306218848
7.1,3.0,5.9,2.1,2,0.2797529028593263,1.7250890164054166e-06,0.7202453720516573,10.716422103322715,190.99384251425923,112.89702306218848
6.3,2.9,5.6,1.8,2,0.4041077957808351,2.0950399621886744e-05,0.5958712538195429,10.716422103322715,190.99384251425923,112.89702306218848
6.5,3.0,5.8,2.2,2,0.3362229975120755,4.7423757921607465e-06,0.6637722601121324,10.716422103322715,190.99384251425923,112.89702306218848
7.6,3.0,6.6,2.1,2,0.1804547691310788,7.2708803036997e-08,0.8195451581601182,10.716422103322715,190.99384251425923,112.89702306218848
4.9,2.5,4.5,1.7,0,0.6911724382919507,0.0045757142375155,0.3042518474705337,10.716422103322715,190.99384251425923,112.89702306218848
7.3,2.9,6.3,1.8,2,0.2399990590878454,4.755012317845994e-07,0.7600004654109228,10.716422103322715,190.99384251425923,112.89702306218848
6.7,2.5,5.8,1.8,2,0.3543342321885479,5.102271043887129e-06,0.6456606655404081,10.716422103322715,190.99384251425923,112.89702306218848
7.2,3.6,6.1,2.5,2,0.220502890903562,5.460712585539148e-07,0.7794965630251794,10.716422103322715,190.99384251425923,112.89702306218848
6.5,3.2,5.1,2.0,2,0.4284491062805275,7.843559346840081e-05,0.5714724581260041,10.716422103322715,190.99384251425923,112.89702306218848
6.4,2.7,5.3,1.9,2,0.4337493128501749,4.056099467367398e-05,0.5662101261551514,10.716422103322715,190.99384251425923,112.89702306218848
6.8,3.0,5.5,2.1,2,0.3507495978525983,1.0440670330058422e-05,0.6492399614770716,10.716422103322715,190.99384251425923,112.89702306218848
5.7,2.5,5.0,2.0,0,0.5423198863804706,0.000215772233837,0.4574643413856924,10.716422103322715,190.99384251425923,112.89702306218848
5.8,2.8,5.1,2.4,2,0.4861672386278696,8.9698375732755e-05,0.5137430629963975,10.716422103322715,190.99384251425923,112.89702306218848
6.4,3.2,5.3,2.3,2,0.3952299319071439,2.921217411157882e-05,0.6047408559187444,10.716422103322715,190.99384251425923,112.89702306218848
6.5,3.0,5.5,1.8,2,0.3948366320806871,2.390174199236437e-05,0.6051394661773206,10.716422103322715,190.99384251425923,112.89702306218848
7.7,3.8,6.7,2.2,2,0.1502693047384767,5.4878923191840214e-08,0.8497306403826002,10.716422103322715,190.99384251425923,112.89702306218848
7.7,2.6,6.9,2.3,2,0.1535523472061473,1.3383236167198933e-08,0.8464476394106165,10.716422103322715,190.99384251425923,112.89702306218848
6.0,2.2,5.0,1.5,0,0.5518366370682757,0.0002565275037253,0.447906835427999,10.716422103322715,190.99384251425923,112.89702306218848
6.9,3.2,5.7,2.3,2,0.302800824418162,3.741131158600285e-06,0.6971954344506794,10.716422103322715,190.99384251425923,112.89702306218848
5.6,2.8,4.9,2.0,0,0.5554799830060544,0.0003985670382486,0.4441214499556969,10.716422103322715,190.99384251425923,112.89702306218848
7.7,2.8,6.7,2.0,2,0.1741925517545039,4.6863657733813575e-08,0.8258074013818383,10.716422103322715,190.99384251425923,112.89702306218848
6.3,2.7,4.9,1.8,0,0.5019747712245494,0.0002080872476963,0.4978171415277543,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.3,5.7,2.1,2,0.3271533300431167,6.864760325639491e-06,0.6728398051965576,10.716422103322715,190.99384251425923,112.89702306218848
7.2,3.2,6.0,1.8,2,0.2702886714752123,1.8064653090301536e-06,0.7297095220594786,10.716422103322715,190.99384251425923,112.89702306218848
6.2,2.8,4.8,1.8,0,0.5217359316567296,0.0003484112536877,0.4779156570895828,10.716422103322715,190.99384251425923,112.89702306218848
6.1,3.0,4.9,1.8,0,0.5119057899326263,0.0003114943160684,0.4877827157513053,10.716422103322715,190.99384251425923,112.89702306218848
6.4,2.8,5.6,2.1,2,0.3809577423440721,1.1375154623880466e-05,0.6190308825013039,10.716422103322715,190.99384251425923,112.89702306218848
7.2,3.0,5.8,1.6,2,0.3069849284841363,4.440350136206165e-06,0.6930106311657275,10.716422103322715,190.99384251425923,112.89702306218848
7.4,2.8,6.1,1.9,2,0.2503526739714711,6.921388555878398e-07,0.7496466338896732,10.716422103322715,190.99384251425923,112.89702306218848
7.9,3.8,6.4,2.0,2,0.1672642363984314,1.6332826659132705e-07,0.832735600273302,10.716422103322715,190.99384251425923,112.89702306218848
6.4,2.8,5.6,2.2,2,0.375417332542294,9.849664979371654e-06,0.6245728177927266,10.716422103322715,190.99384251425923,112.89702306218848
6.3,2.8,5.1,1.5,2,0.4899530261315049,0.0001693475514152,0.5098776263170797,10.716422103322715,190.99384251425923,112.89702306218848
6.1,2.6,5.6,1.4,2,0.4559357440169758,4.148999986930596e-05,0.5440227659831549,10.716422103322715,190.99384251425923,112.89702306218848
7.7,3.0,6.1,2.3,2,0.2083548855833144,2.786156400774632e-07,0.7916448358010455,10.716422103322715,190.99384251425923,112.89702306218848
6.3,3.4,5.6,2.4,2,0.3556442397918147,1.125144722956761e-05,0.6443445087609557,10.716422103322715,190.99384251425923,112.89702306218848
6.4,3.1,5.5,1.8,2,0.4011682727680011,2.8604422021945567e-05,0.5988031228099769,10.716422103322715,190.99384251425923,112.89702306218848
6.0,3.0,4.8,1.8,0,0.5348263882818809,0.0004954994992688,0.4646781122188503,10.716422103322715,190.99384251425923,112.89702306218848
6.9,3.1,5.4,2.1,2,0.3509096260420054,1.3577832760329132e-05,0.6490767961252342,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.1,5.6,2.4,2,0.3289434732347089,5.720625187363292e-06,0.6710508061401037,10.716422103322715,190.99384251425923,112.89702306218848
6.9,3.1,5.1,2.3,2,0.376772877588751,2.879507278264749e-05,0.6231983273384663,10.716422103322715,190.99384251425923,112.89702306218848
5.8,2.7,5.1,1.9,0,0.5187915099576151,0.0001727233416804,0.4810357667007044,10.716422103322715,190.99384251425923,112.89702306218848
6.8,3.2,5.9,2.3,2,0.2889287061159987,2.1245001999943245e-06,0.7110691693838013,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.3,5.7,2.5,2,0.3067546906370033,3.836823183197272e-06,0.6932414725398134,10.716422103322715,190.99384251425923,112.89702306218848
6.7,3.0,5.2,2.3,2,0.3858905287845175,2.5257225134516636e-05,0.6140842139903481,10.716422103322715,190.99384251425923,112.89702306218848
6.3,2.5,5.0,1.9,2,0.489347525672838,0.00011641505615,0.510536059271012,10.716422103322715,190.99384251425923,112.89702306218848
6.5,3.0,5.2,2.0,2,0.4218279327028931,5.043718330099372e-05,0.578121630113806,10.716422103322715,190.99384251425923,112.89702306218848
6.2,3.4,5.4,2.3,2,0.3952045814095488,2.9630680172048048e-05,0.6047657879102791,10.716422103322715,190.99384251425923,112.89702306218848
5.9,3.0,5.1,1.8,0,0.5051525903689107,0.0002036525307226,0.4946437571003666,10.716422103322715,190.99384251425923,112.89702306218848
