,sepal_length,sepal_width,petal_length,petal_width,cluster,u0,u1,u2
80,5.5,2.4,3.8,1.1,0,0.292636309145265,0.26058641925755976,0.44677727159713776
81,5.5,2.4,3.7,1.0,0,0.29234730720965857,0.2733688969990362,0.4342837957912649
82,5.8,2.7,3.9,1.2,0,0.2812815009139649,0.22496577308756602,0.49375272599845893
83,6.0,2.7,5.1,1.6,2,0.4114494745585681,0.17878606518146992,0.4097644602599546
84,5.4,3.0,4.5,1.5,0,0.3092702902772615,0.20670999689013064,0.4840197128325957
85,6.0,3.4,4.5,1.6,0,0.34496108651885643,0.19778523889923497,0.4572536745819016
86,6.7,3.1,4.7,1.5,2,0.4143222074854691,0.19064033204279393,0.39503746047172117
87,6.3,2.3,4.4,1.3,0,0.32705869037857244,0.20287048614208708,0.47007082347932283
88,5.6,3.0,4.1,1.3,0,0.281239656854891,0.21248527095403683,0.5062750721910706
89,5.5,2.5,4.0,1.3,0,0.28984892729574446,0.2331271771719946,0.4770238955322366
90,5.5,2.6,4.4,1.2,0,0.2914527047729229,0.207259031466046,0.5012882637610231
91,6.1,3.0,4.6,1.4,0,0.31034886270319706,0.16334493445556744,0.5263062028412484
92,5.8,2.6,4.0,1.2,0,0.2797931572391965,0.21535265759890082,0.504854185161898
93,5.0,2.3,3.3,1.0,0,0.28912417252817824,0.32581726137463524,0.38505856609714373
94,5.6,2.7,4.2,1.3,0,0.27506529987698325,0.19915270950594105,0.5257819906170814
95,5.7,3.0,4.2,1.2,0,0.2756559480445616,0.199055877470343,0.5252881744851022
96,5.7,2.9,4.2,1.3,0,0.2660490425285082,0.18651556723957044,0.547435390231932
97,6.2,2.9,4.3,1.3,0,0.2829536677658253,0.17196609458366244,0.5450802376505239
98,5.1,2.5,3.0,1.1,0,0.28217124005671346,0.34705756607611626,0.3707711938671286
99,5.7,2.8,4.1,1.3,0,0.2699343836863623,0.19794164331085068,0.5321239730027949
100,6.3,3.3,6.0,2.5,2,0.48624589063031576,0.19847250942150463,0.31528159994812466
101,5.8,2.7,5.1,1.9,2,0.4125450909863309,0.18767154483143766,0.39978336418220817
102,7.1,3.0,5.9,2.1,2,0.5128048858514206,0.18795832766553092,0.2992367864829919
103,6.3,2.9,5.6,1.8,2,0.5570426024931148,0.1565995888057646,0.2863578087011302
104,6.5,3.0,5.8,2.2,2,0.5585994514146582,0.16489088898399956,0.2765096596013137
105,7.6,3.0,6.6,2.1,2,0.4456343901726616,0.22632353091665336,0.328042078910614
106,4.9,2.5,4.5,1.7,0,0.3275989653482495,0.24570794864653628,0.42669308600517075
107,7.3,2.9,6.3,1.8,2,0.46652262503483405,0.2113765889004228,0.3221007860646819
108,6.7,2.5,5.8,1.8,2,0.5057372800082326,0.18282882707533216,0.31143389291638957
109,7.2,3.6,6.1,2.5,2,0.4646367642689321,0.21550173532081146,0.3198615004101912
110,6.5,3.2,5.1,2.0,2,0.5534723627753352,0.15469578075377247,0.2918318564709123
111,6.4,2.7,5.3,1.9,2,0.5508696648840786,0.1533927048322326,0.29573763028370764
112,6.8,3.0,5.5,2.1,2,0.6246531277565783,0.13947619646383713,0.2358706757796106
113,5.7,2.5,5.0,2.0,0,0.3916635665118089,0.1985779418715976,0.4097584916165619
114,5.8,2.8,5.1,2.4,2,0.43015143718008514,0.1994507180260623,0.370397844793816
115,6.4,3.2,5.3,2.3,2,0.5489114993432778,0.16306964859532064,0.28801885206140027
116,6.5,3.0,5.5,1.8,2,0.6472822128906199,0.12708295708145315,0.22563483002794446
117,7.7,3.8,6.7,2.2,2,0.4310146916448659,0.2375409288352814,0.3314443795197835
118,7.7,2.6,6.9,2.3,2,0.4310552615341282,0.23567028606550383,0.3332744524000848
119,6.0,2.2,5.0,1.5,0,0.3773109830289201,0.19915114712625795,0.4235378698447907
120,6.9,3.2,5.7,2.3,2,0.5366098328968624,0.17702344819271018,0.2863667189103804
121,5.6,2.8,4.9,2.0,0,0.3799740546999921,0.19864507635317472,0.4213808689468056
122,7.7,2.8,6.7,2.0,2,0.4379646165789989,0.23067731844255934,0.3313580649783738
123,6.3,2.7,4.9,1.8,2,0.4357072689945104,0.1720891389820616,0.3922035920234328
124,6.7,3.3,5.7,2.1,2,0.5622607501416546,0.16471678947217,0.2730224603861511
125,7.2,3.2,6.0,1.8,2,0.4888756010526247,0.19919388788340403,0.31193051106391406
126,6.2,2.8,4.8,1.8,0,0.40525315544456414,0.17251482698804646,0.42223201756739803
127,6.1,3.0,4.9,1.8,2,0.42084316472866923,0.17316688332520971,0.4059899519461281
128,6.4,2.8,5.6,2.1,2,0.5792169114296994,0.15231864202126003,0.2684644465490532
129,7.2,3.0,5.8,1.6,2,0.49027348287307493,0.19509225650213444,0.3146342606247387
130,7.4,2.8,6.1,1.9,2,0.47115051278889936,0.20854189707912033,0.32030759013192056
131,7.9,3.8,6.4,2.0,2,0.4306101749227563,0.23723295196986333,0.3321568731073124
132,6.4,2.8,5.6,2.2,2,0.565232681184478,0.1583137879317358,0.27645353088378216
133,6.3,2.8,5.1,1.5,2,0.44445163928614867,0.1726082173866032,0.38294014332724985
134,6.1,2.6,5.6,1.4,2,0.444814976967347,0.19251889408610373,0.36266612894651246
135,7.7,3.0,6.1,2.3,2,0.45557901325407685,0.22002105252524787,0.32439993422060887
136,6.3,3.4,5.6,2.4,2,0.5064581058579711,0.18532262053003204,0.3082192736119522
137,6.4,3.1,5.5,1.8,2,0.6035850286056246,0.14095838468104185,0.2554565867133564
138,6.0,3.0,4.8,1.8,0,0.38682231043869825,0.17644262229741253,0.4367350672638953
139,6.9,3.1,5.4,2.1,2,0.5860077178236592,0.15363998238850698,0.2603522997878455
140,6.7,3.1,5.6,2.4,2,0.5513265570846664,0.16906686267570714,0.27960658023959245
141,6.9,3.1,5.1,2.3,2,0.5202747131184763,0.17678553003161146,0.3029397568498834
142,5.8,2.7,5.1,1.9,2,0.4125450909863309,0.18767154483143766,0.39978336418220817
143,6.8,3.2,5.9,2.3,2,0.5235851963223465,0.18319927635428687,0.29321552732331235
144,6.7,3.3,5.7,2.5,2,0.5160944253273069,0.18563309470539927,0.29827247996724177
145,6.7,3.0,5.2,2.3,2,0.5599306190511053,0.1598850066966834,0.2801843742522158
146,6.3,2.5,5.0,1.9,2,0.44629779711242096,0.17848317438811417,0.37521902849945105
147,6.5,3.0,5.2,2.0,2,0.630202070277731,0.12978993524069657,0.24000799448158874
148,6.2,3.4,5.4,2.3,2,0.5013416306866659,0.1825306345296692,0.3161277347836298
149,5.9,3.0,5.1,1.8,2,0.427904485773223,0.1802481345330497,0.3918473796937172
J,4.254850237086912
