,0,1,cluster,u0,u1,u2,u3,u4
46,0.937632701,0.94217019,3,0.11903297788710249,0.1535750704890312,0.10990333568070627,0.4714799152132996,0.1460087007298649
47,0.519594182,0.762001454,1,0.18245886106082868,0.2944618659050345,0.14573631402984424,0.23996575996316347,0.13737719904113044
48,0.142551857,0.74161495,0,0.7184727946720907,0.056500361313519605,0.09244405143449214,0.07352948532938747,0.059053307250516725
49,0.434394551,0.531831009,1,0.10042799586700549,0.499069281628242,0.17053857892355706,0.11566664313956931,0.11429750044163038
50,0.101917874,0.168823604,2,0.1567861649930542,0.17305203167854813,0.408050919325959,0.1110402413013238,0.1510706427011167
51,0.628514972,0.043966361,4,0.10569756349764046,0.1705426138815996,0.21879428034869616,0.13844352696601955,0.3665220153060469
52,0.154766736,0.901252932,0,0.5868084549292687,0.11804702108819655,0.11202083430903735,0.10360121324667784,0.07952247642682961
53,0.203995462,0.212345521,2,0.1195311594305579,0.1439355159867728,0.5099177493075515,0.09429222617218154,0.13232334910294305
54,0.478912371,0.605688771,1,0.10610307393887859,0.5101572955784198,0.13165662083467322,0.13952554021977592,0.11255746942825705
55,0.038099943,0.871346789,0,0.5759016661296977,0.1199951231961935,0.12341389599214853,0.0986593945198076,0.08202992016216859
56,0.936411362,0.040840848,4,0.10350951490621657,0.16073539451660362,0.16270751720538412,0.16856080089235156,0.40448677247942855
57,0.723779811,0.315809432,4,0.04395375174397308,0.04195409623821456,0.08573416424217661,0.11023896661079996,0.7181190211648403
58,0.320772958,0.446574962,2,0.13087445780799561,0.2160495041739805,0.42793018122391696,0.10380298522313784,0.12134287157097136
59,0.059103585,0.752427676,0,0.6282909501986088,0.0981484666755808,0.11834120615521383,0.08342387575430613,0.0717955012162992
60,0.454699648,0.538707374,1,0.08488195128439983,0.5532986432000416,0.14190812299526215,0.11273697778690465,0.10717430473339647
61,0.461131901,0.655594493,1,0.15207693117639534,0.41161720064415125,0.15048195398139907,0.16304131150382825,0.1227826026942293
62,0.248841957,0.333961043,2,0.06158676804824092,5.026039975120624e-07,0.7985188383623351,0.06381869828908251,0.07607519269635982
63,0.085410656,0.460973466,2,0.2429560161196876,0.18627924847684527,0.33911914844905783,0.10987757741318026,0.121768009541232
64,0.063035187,0.781724289,0,0.6700524176026244,0.08304622722826077,0.10314570459114525,0.07834760562167496,0.065408044956303
65,0.165392579,0.97950157,0,0.473196022895435,0.15712010395012624,0.13601190870448027,0.133156723908147,0.10051524054181683
66,0.587129511,0.461348329,1,0.09660483797562278,0.3281567569395013,0.1727530908324505,0.16948932399825153,0.23299599025417575
67,0.988455498,0.848171704,3,0.09936169533256772,0.13513824515859368,0.09897344816162612,0.5218719635262936,0.14465464782092813
68,0.628978909,0.753422005,3,0.1365351465824257,0.24116894843717834,0.12698773466991892,0.3496170661086689,0.14569110420180884
69,0.998843414,0.874046022,3,0.10692391229366192,0.14376819337342714,0.10485228544724359,0.49449559161669904,0.1499600172689748
70,0.993332326,0.123902937,4,0.10007940988011332,0.15725214148680003,0.1504667666820541,0.1803024241073408,0.4118992578436813
71,0.423305748,0.294894362,2,0.09807716130492072,0.18178342284135413,0.4300296568066686,0.10845959844235081,0.18165016060470832
72,0.563937704,0.578078154,1,0.09971719185286783,0.43265890272012614,0.135258285374947,0.1823404589393986,0.15002516111266412
73,0.823296206,0.068663871,4,0.0928110642950186,0.1486126479319694,0.15912921207319186,0.14740452889772301,0.4520425468020998
74,0.486573712,0.58630623,1,0.08901290983552385,0.5520737824244797,0.12158876060893377,0.1297370684772807,0.10758747865378682
75,0.179693432,0.806557766,0,0.7552610175584471,0.039680512889177164,0.07657392301792464,0.07374746321902327,0.0547370833154329
76,0.227686129,0.638902958,0,0.35868622450541626,0.20994953650961798,0.20704632903439613,0.11721851389835272,0.10709939605221869
77,0.546783142,0.272912366,4,0.09711688083525762,0.19986180945316517,0.2536094169579508,0.13221274827544433,0.31719914447818304
78,0.167584017,0.076679186,2,0.14686891707567454,0.17740084108236606,0.38639675729714634,0.11699068803217982,0.17234279651263193
79,0.084654413,0.057766021,2,0.1626573593723862,0.1832644203455282,0.36014073588896345,0.12216952670753686,0.17176795768556932
80,0.820823754,0.393911078,4,0.07307172862031776,0.13283886442989515,0.11247649227621757,0.19495325756739895,0.48665965710617526
81,0.053977606,0.012866181,2,0.16817242875760102,0.18685415186605944,0.3406323475771486,0.12691884949810733,0.17742222230105076
82,0.869972998,0.572654078,3,0.08521069841557957,0.14937113363919252,0.10671118824250408,0.4350560653638693,0.2236509143388577
83,0.784690853,0.007867895,4,0.10286026988278413,0.16165423356543698,0.18054836790525675,0.15020487124904858,0.40473225739747004
84,0.411888581,0.142857355,2,0.11238666386556284,0.1775872203834269,0.370941040612151,0.11758837005323022,0.2214967050856322
85,0.192122085,0.571952021,0,0.2990817222594299,0.20979630496611437,0.26383128084221186,0.11391610007137425,0.11337459186087127
86,0.558170681,0.286284394,4,0.09555304494913436,0.20167309403381783,0.2404072101114609,0.13430344486801776,0.32806320603756994
87,0.684507154,0.448812465,4,0.09055146491749629,0.22294053393753166,0.14718849379171844,0.20478231502970573,0.3345371923235489
88,0.175620444,0.42017264,2,0.17132130997074094,0.17002710133539908,0.4453603731177719,0.09883389347454388,0.11445732210154816
89,0.634982823,0.792009098,3,0.14244346275439781,0.22506362692779605,0.12541903542710392,0.36493115333794207,0.1421427215527611
90,0.468290237,0.544973917,1,0.07603181429056594,0.5837338305758679,0.12556344668797023,0.11180259781873524,0.10286831062686591
91,0.925134755,0.450784577,4,0.09023103868981008,0.15777064014041925,0.1224649427686427,0.2832388736121375,0.34629450478899393
92,0.028718649,0.451109876,2,0.25499875035298203,0.1857407703906375,0.32044756214734954,0.11313111768521679,0.1256817994238162
93,0.588976457,0.606520411,1,0.10994324721855041,0.37172167756944746,0.1369301241855975,0.2216816427098781,0.15972330831652906
94,0.767404405,0.290896566,4,3.6134240734630155e-08,1.3869194237064346e-08,8.895833569127402e-08,0.06185564167478305,0.93814421936345
95,0.949827186,0.26225354,4,0.08423423023854289,0.1387004345663378,0.1259352059174894,0.18198926727481962,0.4691408620028162
96,0.113756615,0.478405485,2,0.2445959150133726,0.1889433809144598,0.33766395026529683,0.10924772382339339,0.11954902998348022
97,0.933765706,0.417087057,4,0.08897959394933588,0.1541050451676368,0.12323061386613882,0.25629104203862346,0.377393704978269
98,0.001069906,0.745299612,0,0.5262424056802593,0.13352406294384225,0.1518357470155855,0.09901411973551576,0.08938366462480722
99,0.640179711,0.974812414,3,0.18278447524176797,0.20558050598447286,0.13430331792949773,0.33476216924004537,0.1425695316042185
J,0.5603847272533886
